Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
2602,Fanatic,1965,1h 37m,Approved,6.3, (3.5K),Silvio Narizzano,"Tallulah Bankhead, Stefanie Powers, Peter Vaughan",Horror,A young woman is terrorized by her deceased fiancé's demented mother who blames her for her son's death.
2603,The Watcher in the Woods,1980,1h 24m,PG,6.2, (7.7K),John Hough,"Vincent McEveety, Bette Davis, Lynn-Holly Johnson, Kyle Richards",Horror,"When a family moves to a country home, the young girls experience strange happenings that have a link to an occult event years past."
2604,Sombre,1998,1h 52m,Not Rated,5.9, (2K),Philippe Grandrieux,"Marc Barbé, Elina Löwensohn, Géraldine Voillat",Horror,A sexually frustrated serial killer takes a liking to a woman he comes across.
2605,Black Water,2007,1h 30m,12,5.8, (17K),David Nerlich,"Andrew Traucki, Diana Glenn, Maeve Dermody, Andy Rodoreda",Horror,A boat tour of a mangrove swamp turns into a fight for survival when a group of people are attacked by a ferocious saltwater crocodile.
2606,The Living and the Dead,2006,1h 23m,Not Rated,5.8, (2.5K),Simon Rumley,"Leo Bill, Roger Lloyd Pack, Kate Fahy",Horror,"A descent into Hell is triggered when ""Ex-Lord"" Donald Brocklebank finds that he must leave Longleigh House for London to find a way to pay for the medical treatments for his wife Nancy. Alone, his over-protected, delusional, adult son, James, fancies himself in charge of the manor house with his terminally ill mother, and barricades the two of them into the house for a series of ever more panicked home treatments, mistakenly protecting her from the arrival of Nurse Mary and any outside help."
2607,De dødes tjern,1958,1h 16m,,6.8, (2.9K),Kåre Bergstrøm,"Erling Lindahl, Bjørg Engh, Henny Moan",Horror,A group of friends travel to a cabin in the Norwegian forest. It's a rumor that at night a crazy man can be heard screaming at a lake nearby the cabin.
2608,콘스탄틴,2005,2h 1m,15,7.0, (400K),Francis Lawrence,"Keanu Reeves, Rachel Weisz, Shia LaBeouf",Horror,"Detective Angela approaches Constantine, a demon hunter, to help her investigate her twin sister's mysterious death. As he digs deeper, he realizes that demons are trying to enter the human world."
2609,Mute Witness,1995,1h 35m,18,6.7, (8.1K),Anthony Waller,"Marina Zudina, Fay Ripley, Evan Richards",Horror,"A mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must escape capture."
2610,Fire in the Sky,1993,1h 49m,15,6.5, (31K),Robert Lieberman,"D.B. Sweeney, Robert Patrick, Craig Sheffer",Horror,An Arizona logger mysteriously disappears for five days in an alleged encounter with a flying saucer in 1975. His co-workers endure ridicule and contempt as they are wrongly accused of murder.
2611,Bloody Birthday,1981,1h 25m,R,5.7, (6.2K),Ed Hunt,"Lori Lethin, Melinda Cordell, Julie Brown",Horror,"Three children are born at the height of an eclipse of the sun. Ten years later, they begin to murder the people around them - even their family members."
2612,서드 마더,2007,1h 42m,R,5.0, (12K),Dario Argento,"Asia Argento, Cristian Solimeno, Adam James",Horror,An American art student in Rome accidentally triggers the return of Mater Lachrymarum - the Third Mother - and must use her latent magical powers to end the witch's reign of terror.
2613,Blood Diner,1987,1h 28m,Unrated,5.3, (5.9K),Jackie Kong,"Rick Burks, Carl Crew, Roger Dauer",Horror,"Two brothers are entrusted by their uncle to uphold the ritualistic cannibalism of the ancient cult of Sheetar. In order to do so, they have to prepare a feast of sacrifice for the resurrection of their goddess."
2614,이창,1954,1h 52m,15,8.5, (556K),Alfred Hitchcock,"James Stewart, Grace Kelly, Wendell Corey",Horror,A bored photographer recovering from a broken leg passes the time by watching his neighbors and begins to suspect one of them of murder.
2615,La casa sperduta nel parco,1980,1h 31m,,5.7, (6.4K),Ruggero Deodato,"David Hess, Annie Belle, Christian Borromeo",Horror,"Two low-life punks are invited to a party at a posh villa and take everyone hostage after being humiliated by their snobbish guests, subjecting them to rape, torture and mayhem."
2616,Dead Heat,1988,1h 24m,R,6.1, (10K),Mark Goldblatt,"Treat Williams, Joe Piscopo, Lindsay Frost",Horror,"A cop is killed investigating a strange case of resurrected corpses. His partner and a pathologist resurrect him, but he only has a limited time before he starts to decompose, and he uses it to chase down the diabolical man who killed him."
2617,Sugar Hill,1974,1h 31m,PG,5.8, (2.6K),Paul Maslansky,"Marki Bey, Robert Quarry, Don Pedro Colley",Horror,"After mobsters kill her boyfriend, Sugar Hill makes a deal with Baron Samedi through a voodoo priestess. Trading her soul, she commands a zombie army to exact revenge on those who thought they escaped justice."
2618,Class of Nuke 'Em High,1986,1h 25m,R,5.6, (10K),Richard W. Haines,"Lloyd Kaufman, Janelle Brady, Gil Brenton, Robert Prichard",Horror,The pupils at a high school next to a nuclear power plant start acting and looking strange after buying contaminated drugs from a plant worker.
2619,Carriers,2009,1h 25m,18,5.9, (53K),Àlex Pastor,"David Pastor, Lou Taylor Pucci, Chris Pine, Piper Perabo",Horror,"As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another."
2620,Student Bodies,1981,1h 26m,R,5.4, (5.9K),Mickey Rose,"Michael Ritchie, Kristen Riter, Matthew Goldsby, Richard Brando",Horror,A serial killer with his signature heavy breathing proceeds to systematically kill the students and teachers of Lamab high school.
2621,Død snø 2,2014,1h 40m,18,6.8, (28K),Tommy Wirkola,"Geir Vegar Hoel, Ørjan Gamst, Martin Starr",Horror,"Still on the run from a group of Nazi zombies, a man seeks the aid of a group of American zombie enthusiasts, and discovers new techniques for fighting the zombies."
2622,Firestarter,1984,1h 54m,15,6.1, (39K),Mark L. Lester,"David Keith, Drew Barrymore, Freddie Jones",Horror,A couple who participated in a potent medical experiment gain telepathic ability and then have a child who is pyrokinetic.
2623,Cockneys vs Zombies,2012,1h 28m,Not Rated,5.9, (21K),Matthias Hoene,"Rasmus Hardiker, Harry Treadaway, Michelle Ryan",Horror,A gang of bank robbers fight their way out of a zombie-infested London.
2624,House of Dark Shadows,1970,1h 37m,PG,6.3, (3.7K),Dan Curtis,"Jonathan Frid, Grayson Hall, Kathryn Leigh Scott",Horror,"Vampire Barnabas Collins is accidentally released from his centuries-long confinement at his family's estate in Maine. He targets his clueless descendants who live there now and pursues Maggie, the incarnation of his lost love."
2625,Los ojos de Julia,2010,1h 58m,18,6.7, (39K),Guillem Morales,"Belén Rueda, Lluís Homar, Pablo Derqui",Horror,"Julia, a woman suffering from a degenerative sight disease, finds her blind sister Sara hung in a basement. Despite all signs pointing to suicide, Julia decides to investigate what she intuitively feels is a murder case."
2626,I Sell the Dead,2008,1h 25m,18,6.0, (11K),Glenn McQuaid,"Dominic Monaghan, Larry Fessenden, Angus Scrimm",Horror,A grave robber reflects on his life of crime.
2627,Slaughter High,1985,1h 30m,R,5.3, (7.6K),George Dugdale,"Mark Ezra, Peter Mackenzie Litten, Caroline Munro, Simon Scuddamore, Carmine Iannaccone",Horror,"Eight people are invited to their alma mater for their 10-year reunion, where a fellow former student, disfigured from a prank gone wrong, is out to seek revenge."
2628,The Pit,1981,1h 36m,R,5.7, (3.9K),Lew Lehman,"Sammy Snyders, Jeannie Elias, Sonja Smits",Horror,"A bullied and outcast 12-year-old boy makes a disturbing discovery in the depth of a forest. He tells his new babysitter while his parents are away, but she shrugs him off. He finds solace in confiding to his favorite teddy bear."
2629,Requiem pour un vampire,1972,1h 27m,R,5.3, (2.5K),Jean Rollin,"Marie-Pierre Castel, Mireille Dargent, Philippe Gasté",Horror,"Two girls on the run get lost in the French countryside, and wind up in a haunted chateau occupied by an ailing vampire and his servants."
2630,Fritt vilt II,2008,1h 30m,Not Rated,6.1, (10K),Mats Stenberg,"Ingrid Bolsø Berdal, Marthe Snorresdotter Rovik, Kim Arne Hagen",Horror,"Jannicke wakes up in the hospital. All of her friends are dead. As she walks through the dark corridors, she thinks she is left alone. But the nightmare isn't over yet."
2631,The Dentist,1996,1h 32m,18,5.4, (11K),Brian Yuzna,"Corbin Bernsen, Linda Hoffman, Michael Stadvec",Horror,An extremely successful dentist goes off the deep end after he catches his wife cheating on him.
2632,It Came from Beneath the Sea,1955,1h 19m,Approved,5.9, (7K),Robert Gordon,"Kenneth Tobey, Faith Domergue, Donald Curtis",Horror,"A giant, radioactive octopus rises from the Philippine Trench to terrorize the North American Pacific Coast."
2633,Sightseers,2012,1h 28m,18,6.5, (31K),Ben Wheatley,"Alice Lowe, Kenneth Hadley, Steve Oram",Horror,"Chris wants to show girlfriend Tina his world, but events soon conspire against the couple and their dream caravan holiday takes a very wrong turn."
2634,Nochnoy dozor,2004,1h 54m,18,6.4, (57K),Timur Bekmambetov,"Konstantin Khabensky, Vladimir Menshov, Valeriy Zolotukhin",Horror,A fantasy-horror set in present-day Moscow where the respective forces that control daytime and nighttime do battle.
2635,Home Movie,2008,1h 17m,R,5.5, (5.2K),Christopher Denham,"Lucian Maisel, Cady McClain, Adrian Pasdar",Horror,"In the remote woods of Upstate New York, David and Clare Poe are attempting to live an idyllic life. However, their twin children's bizarre behavior might just tear the family apart."
2636,"Slugs, muerte viscosa",1988,1h 32m,R,5.3, (6.5K),Juan Piquer Simón,"Michael Garfield Levine, Kim Terry, Philip MacHale",Horror,Killer slugs on the rampage in a rural community.
2637,Murder Party,2007,1h 19m,18,5.8, (13K),Jeremy Saulnier,"Chris Sharp, Kate Porterfield, Tess Porterfield Lovell",Horror,"A random invitation to a Halloween party leads a man into the hands of a rogue collective intent on murdering him for the sake of their art, sparking a bloodbath of mishap, mayhem and hilarity."
2638,Marebito,2004,1h 32m,R,6.0, (6K),Takashi Shimizu,"Shin'ya Tsukamoto, Tomomi Miyashita, Kazuhiro Nakahara",Horror,A fear-obsessed freelance cameraman investigates an urban legend involving mysterious spirits that haunt the subways of Tokyo.
2639,La novia ensangrentada,1972,1h 42m,R,6.2, (2.7K),Vicente Aranda,"Simón Andreu, Maribel Martín, Alexandra Bastedo",Horror,"Newlywed Susan is haunted by visions of Mircalla Karnstein, a centuries-old bride who murdered her husband on their wedding night."
2640,Final Destination 3,2006,1h 33m,18,5.9, (180K),James Wong,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche",Horror,Wendy Christensen and a group of teens who escaped a fatal roller-coaster crash face a bloody date with Death.
2641,Vamp,1986,1h 33m,R,5.9, (7.9K),Richard Wenk,"Chris Makepeace, Sandy Baron, Robert Rusler",Horror,"Two fraternity pledges travel to a sleazy bar in search of a stripper for their college friends, unaware it is occupied by vampires."
2642,The Village,2004,1h 48m,12,6.6, (293K),M. Night Shyamalan,"Sigourney Weaver, William Hurt, Joaquin Phoenix",Horror,A series of events tests the beliefs of a small isolated countryside village.
2643,Would You Rather,2012,1h 33m,Not Rated,5.7, (49K),David Guy Levy,"Brittany Snow, Jeffrey Combs, Jonny Coyne",Horror,"Desperate to help her ailing brother, a young woman unknowingly agrees to compete in a deadly game of ""Would You Rather,"" hosted by a sadistic aristocrat."
2644,Scream and Scream Again,1970,1h 35m,R,5.5, (4.9K),Gordon Hessler,"Vincent Price, Christopher Lee, Peter Cushing",Horror,A serial killer who drains his victims' blood is on the loose in London. The police follow him to a house owned by an eccentric scientist.
2645,Curse of Chucky,2013,1h 37m,15,5.6, (47K),Don Mancini,"Chantal Quesnelle, Fiona Dourif, Jordan Gavaris",Horror,"After her mother's mysterious death, Nica begins to suspect that Chucky may be the key to recent bloodshed and chaos."
2646,Scarecrows,1988,1h 23m,R,5.3, (6.1K),William Wesley,"Ted Vernon, Michael David Simms, Richard Vidan",Horror,Bank robbers parachute from a hijacked plane into a field full of killer scarecrows.
2647,Gui da gui,1980,1h 42m,15,7.0, (3.1K),Sammo Kam-Bo Hung,"Sammo Kam-Bo Hung, Fat Chung, Lung Chan",Horror,"A rickshaw driver's wife and his rich client are secret lovers, and they decide to get rid of him without being implicated, so they hire a powerful sorcerer to kill him, but the sorcerer's colleague intervenes to protect him."
2648,The Taking,2014,1h 30m,15,6.0, (47K),Adam Robitel,"Jill Larson, Anne Ramsay, Michelle Ang",Horror,"An elderly woman battling Alzheimer's disease agrees to let a film crew document her condition, but what they discover is something far more sinister going on."
2649,Valkoinen peura,1952,1h 14m,Not Rated,6.9, (2.9K),Erik Blomberg,"Mirjami Kuosmanen, Kalervo Nissilä, Åke Lindman",Horror,"A newlywed woman goes to the local shaman to get some help with her love life, but instead she gets turned into a white reindeer vampire."
2650,The Sorcerers,1967,1h 26m,Unrated,6.2, (2.6K),Michael Reeves,"Boris Karloff, Elizabeth Ercy, Ian Ogilvy",Horror,"An aging hypnotist creates a device that allows the user to control the mind of another person, but his wife abuses its power by manipulating a younger man to commit evil acts."
2651,The Night Flier,1997,1h 37m,18,6.0, (13K),Mark Pavia,"Miguel Ferrer, Julie Entwisle, Dan Monahan",Horror,A reporter is on the trail of a vampiric murderer who travels by plane.
2652,The Asphyx,1972,1h 39m,PG,6.2, (3.4K),Peter Newbrook,"Robert Stephens, Robert Powell, Jane Lapotaire",Horror,"English country squire Sir Hugo Cunningham searches for immortality by literally 'bottling up' the Spirit of the Dead, or Asphyx."
2653,The Stone Tape,1972,1h 30m,,6.3, (2.4K),Peter Sasdy,"Michael Bryant, Jane Asher, Iain Cuthbertson",Horror,"A research team from an electronics company moves into an old Victorian house to start work on finding a new recording medium. When team member Jill Greeley witnesses a ghost, team director Peter Brock decides not only to analyse the apparition, which he believes is a psychic impression trapped in a stone wall (dubbed a ""stone tape""), but also to exorcise it--with terrifying results."
2654,Auch Zwerge haben klein angefangen,1970,1h 36m,Not Rated,6.7, (6.6K),Werner Herzog,"Helmut Döring, Paul Glauer, Gisela Hertwig",Horror,A group of dwarfs at a correctional facility erupt in anarchy.
2655,Isolation,2005,1h 35m,R,5.6, (8.4K),Billy O'Brien,"John Lynch, Essie Davis, Sean Harris",Horror,"On a remote Irish farm, five people become unwilling participants in an experiment that goes nightmarishly wrong."
2656,Pandorum,2009,1h 48m,18,6.7, (166K),Christian Alvart,"Dennis Quaid, Ben Foster, Cam Gigandet",Horror,"Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone."
2657,Dementia,1955,56m,Not Rated,6.7, (2.8K),John Parker,"Bruno VeSota, Adrienne Barrett, Bruno VeSota, Ben Roseman",Horror,"This film, with no dialogue at all, follows a psychotic young woman's nightmarish experiences through one skid-row night."
2658,The Tunnel,2011,1h 34m,Not Rated,5.8, (25K),Carlo Ledesma,"Bel Deliá, Andy Rodoreda, Steve Davis",Horror,An investigation into a government cover-up leads to a network of abandoned train tunnels deep beneath the heart of Sydney. As a journalist and her crew hunt for the story it quickly becomes clear the story is hunting them.
2659,Friday the 13th: A New Beginning,1985,1h 32m,18,4.8, (48K),Danny Steinmann,"Anthony Barrile, Suzanne Bateman, Dominick Brascia",Horror,"Still haunted by his past, Tommy Jarvis, who, as a child, killed Jason Voorhees, is sent to a secluded halfway house in the countryside, where the killing of a young man triggers a brutal series of murders in the area."
2660,Dead Set,2008,5 eps,TV-MA,7.5, (22K),Paul 'Bubble' Ferguson,"Jaime Winstone, Andy Nyman",Horror,"During a fictional series of Big Brother, a zombie outbreak occurs, but the house-mates are unaware of the impending doom outside of the Big Brother House."
2661,The Hamiltons,2006,1h 26m,R,5.0, (9.2K),Mitchell Altieri,"Phil Flores, Cory Knauf, Samuel Child, Joseph McKelheer",Horror,"Four young adult siblings, who harbor some dark secrets, try to fend for themselves after the mysterious death of their parents."
2662,미래의 묵시록,1994,4 eps,Not Rated,7.1, (41K),Gary Sinise,"Molly Ringwald, Jamey Sheridan",Horror,"After a deadly plague kills most of the world's population, the remaining survivors split into two groups - one led by a benevolent elder and the other by a malevolent being - to face each other in a final battle between good and evil."
2663,Baby Blood,1990,1h 28m,R,6.0, (2.6K),Alain Robak,"Emmanuelle Escourrou, Christian Sinniger, Jean-François Gallotte",Horror,When a strange creature crawls into a woman's uterus she becomes a killer in order to feed the tiny terror growing within her.
2664,새장속의 여인,1964,1h 34m,Approved,6.7, (4.1K),Walter Grauman,"Olivia de Havilland, James Caan, Jennifer Billingsley",Horror,A woman trapped in a home elevator is terrorized by a group of vicious hoodlums.
2665,Yi boh lai beng duk,1996,1h 38m,18,6.5, (5.3K),Herman Yau,"Anthony Chau-Sang Wong, Yeung-Ming Wan, Shing Fui-On",Horror,"A Chinese restaurant worker wanted for murder in Hong Kong contracts Ebola in South Africa, becomes immune to it, and unknowingly spreads the virus there, then comes back to Hong Kong and continues to infect people with it."
2666,Misterios de ultratumba,1959,1h 22m,Approved,6.8, (871),Fernando Méndez,"Gastón Santos, Rafael Bertrand, Mapita Cortés",Horror,Two doctors make a pact in which they swear that the first to die will return - if possible - to tell the other how to get a glimpse of the afterlife while still alive.
2667,Kyôfu kikei ningen: Edogawa Rampo zenshû,1969,1h 39m,Not Rated,6.4, (2.1K),Teruo Ishii,"Teruo Yoshida, Yukie Kagawa, Teruko Yumi",Horror,"After escaping from an insane asylum, a medical student assumes the identity of a mysterious dead man, who appeared to be his doppelganger, and gets lured to a sinister island ruled by a mad scientist and his malformed men."
2668,Shocker,1989,1h 49m,15,5.5, (19K),Wes Craven,"Mitch Pileggi, John Tesh, Heather Langenkamp",Horror,"A psychotic serial killer is finally caught thanks to a high school football player who has a strange connection to the killer. Right before getting executed, he performs a demonic ritual and uses electricity to come back from the dead."
2669,Popcorn,1991,1h 31m,18,5.9, (6.9K),Mark Herrier,"Alan Ormsby, Jill Schoelen, Tom Villard, Dee Wallace",Horror,A master of disguise deranged killer begins killing off the college students who are organizing a horror-movie marathon in an abandoned theater.
2670,Honeymoon,2014,1h 27m,15,5.7, (28K),Leigh Janiak,"Rose Leslie, Harry Treadaway, Ben Huber",Horror,A newlywed couple finds their lake-country honeymoon descend into chaos after Paul finds Bea wandering and disoriented in the middle of the night.
2671,Scars of Dracula,1970,1h 35m,R,6.0, (7K),Roy Ward Baker,"Christopher Lee, Dennis Waterman, Jenny Hanley",Horror,"A young man is murdered while spending the night at Count Dracula's castle, prompting his brother to come to the small town where all the traces end to look for him."
2672,Bride of Re-Animator,1990,1h 36m,R,6.2, (19K),Brian Yuzna,"Jeffrey Combs, Bruce Abbott, Claude Earl Jones",Horror,Doctors Herbert West and Dan Cain discover the secret to creating human life and proceed to create a perfect woman from dead tissue.
2673,Dracula A.D. 1972,1972,1h 36m,PG,5.9, (8.1K),Alan Gibson,"Christopher Lee, Peter Cushing, Stephanie Beacham",Horror,"In 1972 London - a century after his final battle with Professor Van Helsing - Count Dracula is resurrected by occultist Johnny Alucard, and goes after his archenemy's descendants."
2674,The Awakening,2011,1h 42m,15,6.5, (71K),Nick Murphy,"Rebecca Hall, Dominic West, Imelda Staunton",Horror,"In 1921, England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart visits a boarding school to explain sightings of a child ghost. Everything she believes unravels as the 'missing' begin to show themselves."
2675,The Dark Half,1993,2h 2m,18,6.0, (22K),George A. Romero,"Patrick Brannan, Larry John Meyers, Beth Grant",Horror,A writer's fictional alter ego wants to take over his life...at any price.
2676,The Uninvited,2009,1h 27m,15,6.3, (88K),Charles Guard,"Thomas Guard, Emily Browning, Arielle Kebbel, David Strathairn",Horror,"Anna returns home after a stint in a mental hospital, but her recovery is jeopardized by her father's new girlfriend and ghastly visions of her dead mother."
2677,Mum & Dad,2008,1h 24m,Not Rated,5.9, (6.7K),Steven Sheil,"Perry Benson, Dido Miles, Olga Fedori",Horror,"Lena, a young Polish immigrant working as a cleaner at an airport, is invited to the family home of a co-worker, which turns sinister quickly as the family intend to 'adopt' her."
2678,The Ghoul,1933,1h 20m,Approved,5.8, (3.6K),T. Hayes Hunter,"Boris Karloff, Cedric Hardwicke, Ernest Thesiger",Horror,An Egyptologist returns from the dead to take revenge on those who have violated his tomb.
2679,Below,2002,1h 45m,R,6.1, (26K),David Twohy,"Chuck Ellsworth, Crispin Layfield, Holt McCallany",Horror,"The crew of a U.S. Navy submarine in World War II rescues survivors from a sunken ship, only to face a series of mysterious deaths and supernatural occurrences."
2680,Trauma,1993,1h 46m,15,5.8, (8.7K),Dario Argento,"Christopher Rydell, Asia Argento, Piper Laurie",Horror,A young man tries to help a teenage girl find the serial killer who murdered her parents before the killer comes after them.
2681,TerrorVision,1986,1h 25m,R,5.5, (8.3K),Ted Nicolaou,"Diane Franklin, Gerrit Graham, Mary Woronov",Horror,"""TerrorVision"" is a 1986 horror / science fiction movie; telling the tale of when a family's new satellite television system starts receiving signals from another planet, and soon it becomes the passageway to an alien world."
2682,Unfriended,2014,1h 23m,15,5.6, (86K),Levan Gabriadze,"Heather Sossaman, Matthew Bohrer, Courtney Halverson",Horror,"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend."
2683,Secuestrados,2010,1h 25m,18,6.4, (8.9K),Miguel Ángel Vivas,"Fernando Cayo, Manuela Vellés, Ana Wagener",Horror,"Three hooded Eastern-European criminals burst into a home in a Madrid gated community, holding the family hostage in their home, and forcing the father to empty his credit cards."
2684,더 싸이킥,1977,1h 35m,R,6.8, (7.4K),Lucio Fulci,"Jennifer O'Neill, Gabriele Ferzetti, Marc Porel",Horror,"A clairvoyant woman discovers a skeleton in a wall in her husband's house, and seeks to find the truth about what happened to the victim."
2685,Maléfique,2002,1h 30m,Not Rated,6.2, (4.8K),Eric Valette,"Gérald Laroche, Philippe Laudenbach, Clovis Cornillac",Horror,Four prisoners find an ancient diary in the wall of their cell which might be the key to getting out.
2686,Blue Sunshine,1977,1h 34m,R,5.9, (3.5K),Jeff Lieberman,"Zalman King, Deborah Winters, Mark Goddard",Horror,"A bizarre series of murders begins in Los Angeles, where people start going bald and then become homicidal maniacs. But could the blame rest on a particularly dangerous form of LSD called Blue Sunshine the murderers took ten years before?"
2687,야수,1975,1h 38m,Not Rated,5.7, (5.9K),Walerian Borowczyk,"Sirpa Lane, Lisbeth Hummel, Elisabeth Kaza",Horror,In order to inherit a fortune a young woman agrees to marry a young man. She soon discovers that his family harbours a dark past involving a monstrous beast.
2688,Friday the 13th Part VII: The New Blood,1988,1h 28m,18,5.2, (46K),John Carl Buechler,"Jennifer Banko, John Otrin, Susan Blu",Horror,"Jason Voorhees is accidentally freed from his watery prison by a telekinetic teenager. Now, only she can stop him."
2689,Kitchen Sink,1989,14m,,7.3, (1.3K),Alison Maclean,"Theresa Healey, Peter Tait, Annagretta Christian",Horror,A woman finds something quaint in her kitchen sink and feels strangely captivated towards it.
2690,Red White & Blue,2010,1h 44m,Not Rated,6.3, (6.3K),Simon Rumley,"Amanda Fuller, Marc Senter, Jon Michael Davis",Horror,A woman attracts the attention of a psychopathic former Army interrogator and an emotionally fragile young man caring for his depressed mother.
2691,Play Misty for Me,1971,1h 42m,18,6.9, (34K),Clint Eastwood,"Clint Eastwood, Jessica Walter, Donna Mills",Horror,The life of a disc jockey is turned upside down after a romantic encounter with an obsessed fan.
2692,Housebound,2014,1h 47m,18,6.7, (39K),Gerard Johnstone,"Morgana O'Reilly, Rima Te Wiata, Glen-Paul Waru",Horror,"A young woman is forced to return to her childhood home after being placed under house arrest, where she suspects that something evil may be lurking."
2693,Shock,1977,1h 33m,R,6.3, (5.2K),Mario Bava,"Lamberto Bava, Daria Nicolodi, John Steiner, David Colin Jr.",Horror,"A couple is terrorized in their new house haunted by the vengeful ghost of the woman's former husband, who possesses their young son."
2694,Dr Jekyll & Sister Hyde,1971,1h 37m,PG,6.6, (4.4K),Roy Ward Baker,"Ralph Bates, Martine Beswick, Gerald Sim",Horror,A Victorian scientist tests a serum that transforms him into a lascivious murderess.
2695,호커스 포커스,1993,1h 36m,12,6.9, (168K),Kenny Ortega,"Bette Midler, Sarah Jessica Parker, Kathy Najimy",Horror,"A teenage boy named Max and his little sister move to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century."
2696,Brainscan,1994,1h 36m,15,6.0, (14K),John Flynn,"Edward Furlong, Frank Langella, T. Ryder Smith",Horror,"A teenager is part of an interactive video game where he kills innocent victims. Later, the murders become real."
2697,The Sadist,1963,1h 32m,R,6.6, (3.3K),James Landis,"Arch Hall Jr., Helen Hovey, Richard Alden",Horror,Three people driving into Los Angeles for a Dodgers game have car trouble and pull off into an old wrecking yard where they are held at bay by a bloodthirsty psycho and his crazy girlfriend.
2698,Curtains,1983,1h 29m,R,5.5, (6.5K),Richard Ciupka,"John Vernon, Samantha Eggar, Linda Thorson",Horror,Six young actresses auditioning for a movie role at a remote mansion are targeted by a mysterious masked murderer.
2699,Lik wong,1991,1h 31m,18,7.0, (16K),Ngai Choi Lam,"Louis Fan, Fan Mei-Sheng, Ka-Kui Ho",Horror,"Riki-Oh, a young man who has superhuman strength, is incarcerated in a private prison, where inmates are treated like slaves. He is forced to use his unstoppable form of martial arts to destroy the corrupt officials and their lackeys."
2700,더 툴박스 머더스,1978,1h 33m,R,5.2, (5.5K),Dennis Donnelly,"Cameron Mitchell, Pamelyn Ferdin, Wesley Eure",Horror,A ski-masked maniac kills apartment complex tenants with the contents of a toolbox.
2701,Mother's Day,2010,1h 52m,18,6.2, (19K),Darren Lynn Bousman,"Rebecca De Mornay, Jaime King, Shawn Ashmore",Horror,The sadistic members of a villainous family return to their childhood home to terrorize the new home owners and their guests.
2702,그림 리퍼,1980,1h 32m,R,5.3, (7.5K),Joe D'Amato,"Tisa Farrow, Saverio Vallone, Serena Grandi",Horror,A group of friends and a hitchhiker become stranded on a tourist island where they are stalked by a disfigured cannibalistic killer who is prowling the island after killing its residents.
2703,Raising Cain,1992,1h 32m,15,6.1, (19K),Brian De Palma,"John Lithgow, Lolita Davidovich, Steven Bauer",Horror,"The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head."
2704,Hardware,1990,1h 34m,18,6.0, (18K),Richard Stanley,"Carl McCoy, Iggy Pop, Dylan McDermott",Horror,"The head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment."
2705,Starry Eyes,2014,1h 38m,18,6.0, (24K),Kevin Kölsch,"Dennis Widmyer, Alexandra Essoe, Amanda Fuller, Noah Segan",Horror,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.
2706,The Deadly Spawn,1983,1h 21m,R,5.9, (5.8K),Douglas McKeown,"Charles George Hildebrandt, Tom DeFranco, Richard Lee Porter",Horror,"Alien creatures invade a small town and four teenagers, along with a young boy, attempt to escape from them."
2707,Darkness Falls,2003,1h 26m,12,5.0, (35K),Jonathan Liebesman,"Chaney Kley, Emma Caulfield Ford, Lee Cormie",Horror,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before."
2708,Scary Movie,2000,1h 28m,18,6.3, (312K),Keenen Ivory Wayans,"Carmen Electra, Dave Sheridan, Frank B. Moore",Horror,"A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer."
2709,Rituals,1977,1h 40m,R,6.2, (3.4K),Peter Carter,"Hal Holbrook, Lawrence Dane, Robin Gammell",Horror,"Five doctors on a wilderness outing are stalked by disfigured, crazed killers."
2710,Devil,2010,1h 20m,15,6.3, (164K),John Erick Dowdle,"Chris Messina, Logan Marshall-Green, Jenny O'Hara",Horror,A group of people are trapped in an elevator and the Devil is mysteriously amongst them.
2711,The Comedy of Terrors,1963,1h 24m,Approved,6.5, (7.6K),Jacques Tourneur,"Vincent Price, Peter Lorre, Boris Karloff",Horror,Dishonest undertaker Waldo Trumbull and his sidekick Felix Gillie are creating their own customers when they cannot find willing ones.
2712,I Spit on Your Grave,2010,1h 48m,18,6.2, (101K),Steven R. Monroe,"Sarah Butler, Jeff Branson, Andrew Howard",Horror,"A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead."
