Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
614,스트라이크 백,2010–2020,77 eps,15,8.1, (35K),Philip Winchester,"Sullivan Stapleton, Michelle Lukes",Action,"Follows the actions of Section 20, a secretive unit of British military intelligence. A team of special operations personnel conduct several high risk missions across the globe."
615,Spooks,2002–2011,86 eps,TV-14,8.3, (20K),David Wolstencroft,"Peter Firth, Hugh Simon, Nicola Walker",Action,"The missions of MI-5, the UK's domestic intelligence organization."
616,Spooks: The Greater Good,2015,1h 44m,15,6.2, (25K),Bharat Nalluri,"Michael Wildman, Tuppence Middleton, Geoffrey Streatfeild",Action,"When a terrorist escapes custody during a routine handover, Will Holloway must team with disgraced MI5 Intelligence Chief Harry Pearce to track him down before an imminent terrorist attack on London."
617,Banshee,2013–2016,38 eps,15,8.4, (141K),Jonathan Tropper,"David Schickler, Antony Starr, Ivana Milicevic, Ulrich Thomsen",Action,"An ex-con assumes the identity of a murdered sheriff in the small town of Banshee, Pennsylvania, where he has some unfinished business."
618,The Unit,2006–2009,70 eps,15,8.0, (24K),David Mamet,"Dennis Haysbert, Regina Taylor, Audrey Marie Anderson",Action,"A secret U.S. military group conducts covert operations across the world, facing several life-threatening situations during their missions."
619,로 앤 오더: 성범죄 전담반,1999–,583 eps,15,8.1, (141K),Dick Wolf,"Mariska Hargitay, Ice-T, Dann Florek",Action,"Follows the New York City Police Department's (NYPD) Special Victims Unit (SVU), a specially trained squad of detectives who investigate sex crimes, including rape, paedophilia, child abuse, human trafficking and domestic violence."
620,Chicago Fire,2012–,295 eps,15,8.0, (70K),Michael Brandt,"Derek Haas, Taylor Kinney, Christian Stolte, Joe Minoso",Action,"Follows both the professional and personal lives of the firefighters, rescue personnel, and paramedics of the Chicago Fire Department at the fictional Firehouse 51 as they risk their lives to save and protect the city of Chicago, Illinois."
621,Chicago P.D.,2014–,264 eps,15,8.1, (50K),Michael Brandt,"Derek Haas, Dick Wolf, Jason Beghe, Patrick John Flueger, Marina Squerciati",Action,"Follows the lives of the personnel of the fictional 21st District, which houses both uniformed officers and the department's elite Intelligence Unit as they fight every day to keep the city of Chicago, Illinois safe."
622,Homicide: Life on the Street,1993–1999,122 eps,TV-14,8.7, (17K),Paul Attanasio,"Richard Belzer, Clark Johnson, Yaphet Kotto",Action,An American police procedural television series chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.
623,The Shield,2002–2008,89 eps,19,8.7, (95K),Shawn Ryan,"Michael Chiklis, Michael Jace, Jay Karnes",Action,"A gang of corrupt Los Angeles Police Department cops uses illegal methods to maintain law and order, whilst engaging in a series of undercover dealings secretly in order to get rich."
624,The Wire,2002–2008,60 eps,18,9.3, (415K),David Simon,"Dominic West, John Doman, Deirdre Lovejoy",Action,"The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement."
625,Luther,2010–2019,20 eps,15,8.4, (161K),Neil Cross,"Idris Elba, Dermot Crowley, Michael Smiley",Action,"John Luther is a brilliant homicide detective with a knack for getting inside the minds of murderers. Unfortunately, his unconventional methods and personal demons put him at odds with his team."
626,Babylon 5,1993–1998,111 eps,TV-PG,8.4, (36K),J. Michael Straczynski,"Jerry Doyle, Mira Furlan, Andreas Katsulas",Action,"In the mid 23rd century, the Earth Alliance space station Babylon 5, located in neutral territory, is a major focal point for political intrigue, racial tensions and various wars over the course of five years."
627,Continuum,2012–2015,42 eps,15,7.6, (66K),Simon Barry,"Rachel Nichols, Victor Webster, Erik Knudsen",Action,A detective from the year 2077 finds herself trapped in the present day.
628,익스팬스,2015–2022,62 eps,15,8.5, (187K),Mark Fergus,"Hawk Ostby, Daniel Abraham, Steven Strait, Dominique Tipper, Wes Chatham",Action,"The disappearance of rich-girl-turned-political-activist links the lives of Ceres detective, accidental ship captain and U.N. politician. Amidst political tension between Earth, Mars and the Belt, they unravel the greatest conspiracy."
629,Nikita,2010–2013,73 eps,15,7.7, (56K),Craig Silverstein,"Maggie Q, Shane West, Lyndsy Fonseca",Action,A rogue assassin returns to take down the secret organization that trained her.
630,맥가이버,1985–1992,139 eps,15,7.6, (44K),Lee David Zlotoff,"Richard Dean Anderson, Dana Elcar, Bruce McGill",Action,"Follows the adventures of Angus MacGyver, a secret agent for a national security agency, who solves complicated missions with his resourcefulness and knowledge of applied sciences (oh and his ever-present Swiss Army knife)."
631,The A-Team,1983–1987,97 eps,TV-PG,7.5, (45K),Frank Lupo,"Stephen J. Cannell, George Peppard, Dwight Schultz, Mr. T",Action,"Four ex-Army Special Forces soldiers become heroes for hire, after being branded as war criminals for a crime they didn't commit. After breaking out of Prison, they end up helping the downtrodden while on the run from the Military Police."
632,도망자,1963–1967,120 eps,TV-PG,8.1, (5.1K),Roy Huggins,"David Janssen, William Conrad, Barry Morse",Action,"Doctor Richard Kimble, is wrongly convicted, and sentenced to death, for the murder of his wife, a murder he didn't commit. He manages to escapes on route to be executed and must stay ahead of the police to find the real killer."
633,Nash Bridges,1996–2001,122 eps,TV-14,6.8, (8.8K),Carlton Cuse,"Don Johnson, Jodi Lyn O'Keefe, Jeff Perry",Action,"A smart alecky San Francisco, California cop and his get rich quick scheme of a partner keep tabs on crime and take down the bad guys in the Bay Area."
634,Stargate SG-1,1997–2007,213 eps,TV-14,8.4, (106K),Brad Wright,"Jonathan Glassner, Amanda Tapping, Christopher Judge, Michael Shanks",Action,"Set after the events of the 스타게이트 (1994) movie, the series follows SG-1, one of many secret military teams of soldiers and scientists who travel through a gateway to other planets and fight against dangerous aliens to protect earth."
635,Battlestar Galactica,2004–2009,74 eps,15,8.7, (184K),Ronald D. Moore,"Glen A. Larson, Edward James Olmos, Mary McDonnell, Jamie Bamber",Action,"When an old enemy, the Cylons, resurface and obliterate the 12 colonies, the crew of the aged Galactica protect a small civilian fleet - the last of humanity - as they journey toward the fabled 13th colony, Earth."
636,클로저,2005–2012,109 eps,15,7.8, (31K),James Duff,"Kyra Sedgwick, J.K. Simmons, Corey Reynolds",Action,Deputy Police Chief Brenda Johnson investigates high-profile crimes.
637,Longmire,2012–2017,63 eps,Youth not allowed,8.3, (43K),Hunt Baldwin,"John Coveny, Robert Taylor, Katee Sackhoff, Lou Diamond Phillips",Action,"Walt Longmire is the dedicated and unflappable sheriff of Absaroka County, Wyoming. Widowed only a year, he is a man in psychic repair but buries his pain behind his brave face, unassuming grin and dry wit."
638,NYPD Blue,1993–2005,261 eps,TV-14,7.8, (18K),David Milch,"Steven Bochco, Dennis Franz, Gordon Clapp, James McDaniel",Action,Detectives from NYPD's 15th Precinct investigate homicides within their precinct.
639,Terminator: The Sarah Connor Chronicles,2008–2009,31 eps,15,7.6, (65K),Josh Friedman,"Lena Headey, Thomas Dekker, Summer Glau",Action,"Set after the events in Teomineiteo 2 (1991), Sarah Connor and her son, John, try to stay under-the-radar from the government, as they plot to destroy the computer network Skynet in hopes of preventing Armageddon."
640,Expend4bles,2023,1h 43m,18,4.8, (53K),Scott Waugh,"Jason Statham, 50 Cent, Megan Fox",Action,"Armed with every weapon they can get their hands on, the Expendables are the world's last line of defense and the team that gets called when all other options are off the table."
641,데드 포 어 달러,2022,1h 47m,15,5.4, (7.5K),Walter Hill,"Christoph Waltz, Willem Dafoe, Rachel Brosnahan",Action,"A famed bounty hunter runs into his sworn enemy, a professional gambler and outlaw that he had sent to prison years before."
642,Sneakers,1992,2h 6m,12,7.1, (67K),Phil Alden Robinson,"Jo Marr, Gary Hershberger, Robert Redford",Action,A security pro finds his past returning to haunt him when he and his unique team are tasked with retrieving a particularly important item.
643,Criminal Minds,2005–,363 eps,15,8.1, (236K),Jeff Davis,"Kirsten Vangsness, A.J. Cook, Matthew Gray Gubler",Action,"The FBI's Behavioral Analysis Unit in Quantico helps police solve violent serial crimes using profiling. Team members analyze evidence and psychology to catch unknown subjects, but their demanding work affects personal lives."
644,Prison Break,2005–2017,90 eps,15,8.3, (647K),Paul T. Scheuring,"Dominic Purcell, Wentworth Miller, Amaury Nolasco",Action,"A structural engineer installs himself in a prison he helped design, in order to save his falsely accused brother from a death sentence by breaking themselves out from the inside."
645,홈랜드,2011–2020,96 eps,18,8.3, (373K),Alex Gansa,"Howard Gordon, Claire Danes, Mandy Patinkin, Rupert Friend",Action,A bipolar CIA operative becomes convinced a prisoner of war has been turned by al-Qaeda and is planning to carry out a terrorist attack on American soil.
646,Ray Donovan,2013–2020,82 eps,18,8.3, (98K),Ann Biderman,"Liev Schreiber, Eddie Marsan, Dash Mihok",Action,"Ray Donovan, a professional ""fixer"" for the rich and famous in Los Angeles, can make anyone's problems disappear except those created by his own family."
647,Space: Above and Beyond,1995–1996,23 eps,,7.8, (9.1K),Glen Morgan,"James Wong, Morgan Weisser, Kristen Cloke, Rodney Rowland",Action,"The Earth is embroiled in a desperate war against alien invaders, and this series focuses on one squadron of Marine pilots involved in it."
648,Breaking Bad,2008–2013,62 eps,19,9.5, (2.4M),Vince Gilligan,"Bryan Cranston, Anna Gunn, Aaron Paul",Action,A chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine with a former student to secure his family's future.
649,Rizzoli & Isles,2010–2016,105 eps,TV-14,7.7, (40K),Janet Tamaro,"Angie Harmon, Sasha Alexander, Jordan Bridges",Action,"Boston's assertive detective Jane Rizzoli and steady medical examiner Maura Isles are hailing from very different economic backgrounds, but the strong, competent women effectively work together to solve the city's most puzzling crimes."
650,번 노티스,2007–2013,111 eps,15,8.0, (82K),Matt Nix,"Jeffrey Donovan, Gabrielle Anwar, Bruce Campbell",Action,"US spy Michael Weston suddenly finds himself 'burned'-discredited without any form of procedure. Since no one will really help him, he survives by doing impossible jobs for desperate people in Miami."
651,Law & Order: Criminal Intent,2001–2011,195 eps,TV-14,7.6, (29K),Dick Wolf,"Rene Balcer, Kathryn Erbe, Vincent D'Onofrio, Jamey Sheridan",Action,"Follows the New York City Police Department's (NYPD) Major Case Squad (MCS), a unit of detectives who investigate high-profile cases, typically murder, while also presenting aspects of the crime from the perpetrator's perspective."
652,Law & Order,1990–,532 eps,TV-14,7.8, (49K),Dick Wolf,"Rick Eid, Sam Waterston, S. Epatha Merkerson, Jerry Orbach",Action,Two Part drama which focuses on the New York criminal Justice System by showing a violent crime investigated by police detectives in the first half and then the trial of the accused in court by the prosecutors in the second half.
653,Law & Order: Organized Crime,2021–,75 eps,15,7.7, (12K),Dick Wolf,"Ilene Chaiken, Matt Olmstead, Christopher Meloni, Danielle Moné Truitt, Ainsley Seiger",Action,"Former Special Victims Unit (SVU) Detective Elliot Stabler returns to the New York City Police Department (NYPD) to join a new Taskforce, the Organized Crime Control Bureau (OCCB), that works to dismantle illegal criminal enterprises."
654,NCIS: New Orleans,2014–2021,155 eps,15,6.8, (22K),Gary Glasberg,"Scott Bakula, Rob Kerkovich, CCH Pounder",Action,"Follows a team of Naval Criminal Investigative Service (NCIS) Special Agents who investigate criminal cases involving military personnel in New Orleans, Louisiana aka The Big Easy, a city known for its music, entertainment, and decadence."
655,The Sentinel,1996–1999,65 eps,TV-14,6.5, (2.9K),Paul De Meo,"Danny Bilson, Richard Burgi, Garett Maggart, Bruce A. Young",Action,"In the jungles of Peru, the fight for survival heightened his senses. Now, Detective Jim Ellison is a sentinel in the fight for justice. Anthropologist Blair Sandburg works side by side with Jim, helping him develop these senses."
656,The Equalizer,1985–1989,88 eps,TV-PG,7.8, (6.4K),Michael Sloan,"Richard Lindheim, Edward Woodward, Keith Szarabajka, Robert Lansing",Action,A retired Intelligence Agent turned private detective helps various threatened clients to equalize the odds.
657,Hunter,1984–1991,152 eps,TV-14,6.9, (6.2K),Frank Lupo,"Fred Dryer, Stepfanie Kramer, Charles Hallahan",Action,"Rick Hunter is a renegade cop who bends the rules and takes justice into his own hands. Partnered with the equally stunning and rebellious Sgt. McCall, he sets out to crack down on L.A.'s slimiest criminals."
658,Cagney & Lacey,1981–1988,126 eps,TV-PG,6.9, (5.8K),Barbara Avedon,"Barbara Corday, Tyne Daly, Al Waxman, Martin Kove",Action,Two female police detectives cooperate with each other both in their professions and in their personal lives.
659,별들의 전쟁 - 파일롯,1979–1981,32 eps,TV-14,6.9, (11K),Glen A. Larson,"Leslie Stevens, Gil Gerard, Erin Gray, Felix Silla",Action,20th century astronaut Buck Rogers emerges out of 500 years of suspended animation into the 25th century to become Earth's greatest hero and to explore the unknown reaches of deep space.
660,"Magnum, P.I.",1980–1988,158 eps,TV-PG,7.5, (31K),Donald P. Bellisario,"Glen A. Larson, Tom Selleck, John Hillerman, Roger E. Mosley",Action,The adventures of a Hawaii-based private investigator.
661,Major Crimes,2012–2018,105 eps,Not Rated,7.8, (17K),James Duff,"G.W. Bailey, Tony Denison, Michael Paul Chan",Action,"The Closer (2005) spin-off series, which follows Captain Raydor of the Los Angeles Police Department."
662,Millennium,1996–1999,67 eps,TV-14,7.9, (13K),Chris Carter,"Lance Henriksen, Megan Gallagher, Terry O'Quinn",Action,"A former FBI profiler with the ability to look inside the mind of a killer begins working for the mysterious Millennium Group which investigates serial killers, conspiracies, the occult, and those obsessed with the end of the millennium."
663,스나이퍼: 로그 미션,2022,1h 36m,15,4.7, (2.7K),Oliver Thompson,"Chad Michael Collins, Ryan Robbins, Sayaka Akimoto",Action,"When a corrupt federal agent is implicated in a human trafficking network, CIA sniper Brandon Beckett teams up with his allies, national security agent Zero and the murderous Lady Death, to catch him."
664,Power,2014–2020,63 eps,TV-MA,8.1, (57K),Courtney A. Kemp,"Omari Hardwick, Lela Loren, Naturi Naughton",Action,"James ""Ghost"" St. Patrick--a wealthy New York nightclub owner who has it all: dreaming big, catering to the city's elite, and living a double life as a drug kingpin."
665,Power Book IV: Force,2022–2025,30 eps,TV-MA,8.1, (11K),Robert Munic,"Joseph Sikora, Isaac Keys, Kris D. Lofton",Action,Follows Tommy Egan after he cuts ties and puts New York in his rearview mirror for good.
666,Power Book II: Ghost,2020–2024,40 eps,TV-MA,7.5, (14K),Courtney A. Kemp,"Michael Rainey Jr., Gianni Paolo, Lovell Adams-Gray",Action,The journey of some of Power's most controversial characters.
667,Waterworld,1995,2h 15m,12,6.3, (221K),Kevin Reynolds,"Kevin Costner, Chaim Jeraffi, Rick Aviles",Action,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land."
668,Girlfight,2000,1h 50m,15,6.7, (12K),Karyn Kusama,"Michelle Rodriguez, Douglas Santiago, Jamie Tirelli",Action,"Diana, without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers."
669,Destroyer,2018,2h 1m,15,6.2, (33K),Karyn Kusama,"Nicole Kidman, Toby Kebbell, Tatiana Maslany",Action,"A disgraced, alcoholic detective on the skids (Nicole Kidman) gets a signal from a crime-boss she put away that he's out and coming for her. Damaged as she is, she goes in hard for one last ditch do-or-die shot at redemption -and revenge."
670,Bad Day at Black Rock,1955,1h 21m,Approved,7.7, (26K),John Sturges,"Spencer Tracy, Robert Ryan, Anne Francis",Action,"Following World War II, a one-armed stranger arrives in a tiny California desert town, but finds the residents hostile and protecting a terrible secret they want to keep hidden, by violent means if necessary."
671,Pompeii,2014,1h 45m,15,5.5, (121K),Paul W.S. Anderson,"Dylan Schombing, Jean-Francois Lachapelle, Rebecca Roberts",Action,"A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him."
672,Shanghai,2010,1h 45m,15,6.3, (11K),Mikael Håfström,"John Cusack, Gong Li, Chow Yun-Fat",Action,A '40s period piece which revolves around an American expat who returns to Shanghai in the months before Pearl Harbor due to the death of his friend.
673,Shanghai Knights,2003,1h 54m,12,6.2, (116K),David Dobkin,"Jackie Chan, Owen Wilson, Aaron Taylor-Johnson",Action,"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds."
674,Shanghai Noon,2000,1h 50m,12,6.6, (141K),Tom Dey,"Jackie Chan, Owen Wilson, Lucy Liu",Action,"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss."
675,스타 트렉: 넥스트 제너레이션,1987–1994,176 eps,12,8.7, (146K),Gene Roddenberry,"Patrick Stewart, Jonathan Frakes, LeVar Burton",Action,"Set almost 100 years after Captain Kirk's 5-year mission, a new generation of Starfleet officers sets off in the U.S.S. Enterprise-D on its own mission to go where no one has gone before."
676,미션 임파서블: 폴아웃,2018,2h 27m,15,7.7, (411K),Christopher McQuarrie,"Tom Cruise, Henry Cavill, Ving Rhames",Action,"A group of terrorists plans to detonate three plutonium cores for a simultaneous nuclear attack on different cities. Ethan Hunt, along with his IMF team, sets out to stop the carnage."
677,U.S. Marshals,1998,2h 11m,15,6.6, (119K),Stuart Baird,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr.",Action,"U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder."
678,Legionnaire,1998,1h 39m,15,5.5, (27K),Peter MacDonald,"Jean-Claude Van Damme, Adewale Akinnuoye-Agbaje, Steven Berkoff",Action,"Alain is a boxer in 1925 Marseille, France. When he doesn't take the dive paid to take by a mob boss, he has to split. He joins the Foreign Legion and is sent to Morocco. He makes 3 friends and they watch each other's backs."
679,Silverado,1985,2h 13m,12,7.2, (53K),Lawrence Kasdan,"Kevin Kline, Scott Glenn, Kevin Costner",Action,A band of misfit friends come together to right the injustices which exist in a small town.
680,Hard Rain,1998,1h 37m,12,5.9, (39K),Mikael Salomon,"Morgan Freeman, Christian Slater, Randy Quaid",Action,The partner and nephew of an armored-truck driver tries to prevent three million dollars from being taken by a gang during a catastrophic flooding caused by a severe storm.
681,Young Guns 3: Alias Billy the Kid,,,,,,Emilio Estevez,"Emilio Estevez, Christian Slater, Lou Diamond Phillips",Action,Plot kept under wraps. Third installment of the 'Young Guns' film franchise.
682,Posse,1993,1h 51m,15,5.5, (5.2K),Mario Van Peebles,"Stephen Baldwin, Paul Bartel, James Bigwood",Action,"In 1898 Cuba, five Buffalo Soldiers find a gold cache, desert and return to America where they help defend a black town from the KKK, all the while trying to avoid capture by lawmen and military authorities alike."
683,Quigley Down Under,1990,1h 59m,PG-13,6.9, (27K),Simon Wincer,"Tom Selleck, Laura San Giacomo, Alan Rickman",Action,"Sharpshooter Matt Quigley is hired from Wyoming by an Australian rancher paying a very high price. But when Quigley arrives Down Under, all is not as it seems."
684,Nate and Hayes,1983,1h 39m,15,6.1, (2.6K),Ferdinand Fairfax,"Tommy Lee Jones, Michael O'Keefe, Max Phipps",Action,A swashbuckling adventure which takes place in the mid-1800's on the South Pacific islands where bloody raids and battles were once the rule of the day.
685,메모리,2022,1h 54m,15,5.7, (41K),Martin Campbell,"Liam Neeson, Guy Pearce, Taj Atwal",Action,An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.
686,Kandahar,2023,1h 59m,15,6.1, (45K),Ric Roman Waugh,"Tom Rhys Harries, Farhad Bagheri, Gerard Butler",Action,A CIA operative and his translator flee from special forces in Afghanistan after exposing a covert mission.
687,Ballistic: Ecks vs. Sever,2002,1h 31m,12,3.7, (22K),Wych Kaosayananda,"Antonio Banderas, Lucy Liu, Gregg Henry",Action,"Tasked with destroying each other, an FBI agent and a rogue DIA agent soon discover that a much bigger enemy is at work."
688,Kill Command,2016,1h 39m,15,5.7, (16K),Steven Gomez,"Thure Lindhardt, Vanessa Kirby, David Ajala",Action,"Set in a near future, technology-reliant society that pits man against killing machines."
689,Ganheddo,1989,1h 40m,TV-14,5.3, (1.2K),Masato Harada,"Masahiro Takashima, Brenda Bakke, James Brewster Thompson",Action,"In a cyberpunk future, Kyron-5 supercomputer attempts to exterminate the human race, but Gunhed mechs stop it. In 2038, five thieves break into a condemned island facility to steal Kyron's dead CPU. The place turns out to be a deathtrap."
690,Ghosts of Mars,2001,1h 38m,18,4.9, (61K),John Carpenter,"Natasha Henstridge, Ice Cube, Jason Statham",Action,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find that the post has become a charnel house."
691,Painkillers,2015,1h 44m,Not Rated,4.1, (760),Peter Winther,"Tahmoh Penikett, Lesley-Ann Brandt, Colm Feore",Action,Marines sent on a classified mission to Afghanistan find themselves trapped in a military hospital with no memory of how they got there.
692,Mortal Engines,2018,2h 8m,12,6.1, (150K),Christian Rivers,"Hera Hilmar, Robert Sheehan, Hugo Weaving",Action,"In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy."
693,Foo gwai lip che,1986,1h 48m,15,6.9, (2.5K),Sammo Kam-Bo Hung,"Sammo Kam-Bo Hung, Biao Yuen, Olivia Cheng",Action,"In early twentieth century China, various criminals with different goals are connected to a Shanghai train, with many rich people on-board."
694,Xin die xue shuang xiong,1996,1h 32m,,6.6, (37),Clarence Fok,"Nicky Wu, Winston Chao, Rene Liu",Action,"Just out of the Academy but immediately suspended cop Lung meets gang leader Ho in a bar and become good friend. On the other hand, Lung also meets up with Ho's girlfriend from Tainan, Ying. The two don't know each other long but cohabitate and fall in love, but the two have to face Ho, who wouldn't allow them to live, beginning a series of chases."
695,Hong chang fei long,1990,1h 34m,15,5.5, (533),Clarence Fok,"Samuel Hui, Maggie Cheung, Nina Li Chi",Action,"May Yip and Yao are both orphans and have been friends since youth, but they're torn apart when the leader of the 8 Hundred Dragons Kung Fu cult abducts Yao and erases his memory."
696,Indiana Jones and the Dial of Destiny,2023,2h 34m,12,6.5, (226K),James Mangold,"Harrison Ford, Phoebe Waller-Bridge, Antonio Banderas",Action,Archaeologist Indiana Jones races against time to retrieve a legendary artifact that can change the course of history.
697,Justified: City Primeval,2023,8 eps,TV-MA,7.3, (21K),Dave Andron,"Michael Dinner, Timothy Olyphant, Aunjanue Ellis-Taylor, Vondie Curtis-Hall",Action,"Series based on Elmore Leonard's novel ""City Primeval: High Noon in Detroit."""
698,The League of Extraordinary Gentlemen,2003,1h 50m,12,5.8, (190K),Stephen Norrington,"Sean Connery, Naseeruddin Shah, Peta Wilson",Action,"In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission."
699,Tank Girl,1995,1h 44m,18,5.4, (37K),Rachel Talalay,"Lori Petty, Ice-T, Naomi Watts",Action,"A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the world's remaining potable water supply."
700,Robin Hood,2010,2h 20m,15,6.6, (293K),Ridley Scott,"Russell Crowe, Cate Blanchett, Max von Sydow",Action,"In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power."
701,퍼슨 오브 인터레스트,2011–2016,103 eps,15,8.5, (201K),Jonathan Nolan,"Jim Caviezel, Taraji P. Henson, Kevin Chapman",Action,"An off-the-grid and presumed-dead former CIA agent, John Reese, is hired by a mysterious tech billionaire software genius, Harold Finch, to prevent violent crimes before they happen in New York City via an advanced surveillance software."
702,Mission: Impossible,1966–1973,171 eps,TV-PG,7.9, (13K),Bruce Geller,"Greg Morris, Peter Lupus, Peter Graves",Action,"An elite covert operations unit carries out highly sensitive missions subject to official denial in the event of failure, death or capture."
703,Ailiseu,2009–2013,41 eps,15,7.7, (2.6K),Kim Yeong-cheol,"Yun Ju-sang, Kim Seung-woo",Action,"The National Security Service (NSS) is a secret South Korean black ops agency that takes on a secret terrorist organization, called IRIS."
704,The Terminal List,2022–,8 eps,18+,7.9, (123K),Jack Carr,"David DiGilio, Chris Pratt, Constance Wu, Taylor Kitsch",Action,A former Navy SEAL officer investigates why his entire platoon was ambushed during a high-stakes covert mission.
705,The Americans,2013–2018,75 eps,TV-MA,8.4, (120K),Joseph Weisberg,"Keri Russell, Matthew Rhys, Keidrich Sellati",Action,"At the height of the Cold War, married KGB spies pose as Americans in Washington, D.C."
706,바이킹스,2013–2020,89 eps,19,8.5, (628K),Michael Hirst,"Katheryn Winnick, Gustaf Skarsgård, Alexander Ludwig",Action,"Vikings transports us to the brutal and mysterious world of Ragnar Lothbrok, a Viking warrior and farmer who yearns to explore--and raid--the distant shores across the ocean."
707,Yellowstone,2018–2024,53 eps,15,8.6, (292K),Taylor Sheridan,"John Linson, Kevin Costner, Luke Grimes, Kelly Reilly",Action,A ranching family in Montana faces off against others encroaching on their land.
708,Luther: The Fallen Sun,2023,2h 9m,18,6.4, (71K),Jamie Payne,"Idris Elba, Cynthia Erivo, Andy Serkis",Action,Brilliant but disgraced detective John Luther breaks out of prison to hunt down a sadistic serial killer who is terrorising London.
709,콜래트럴,2004,2h,15,7.5, (458K),Michael Mann,"Tom Cruise, Jamie Foxx, Jada Pinkett Smith",Action,A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles.
710,Swiri,1999,2h 5m,15,6.5, (8.9K),Kang Je-kyu,"Han Suk-kyu, Choi Min-sik, Yunjin Kim",Action,"South Korean agents Ryu and Lee are tracking a female assassin from North Korea who has mysteriously disappeared. With new killings and the theft of a deadly bomb, time is running out to catch her."
711,에브리씽 에브리웨어 올 앳 원스,2022,2h 19m,15,7.8, (595K),Daniel Kwan,"Daniel Scheinert, Michelle Yeoh, Stephanie Hsu, Ke Huy Quan",Action,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.
712,The Old Man,2022–2024,15 eps,TV-MA,7.5, (61K),Jonathan E. Steinberg,"Robert Levine, Jeff Bridges, John Lithgow, Alia Shawkat",Action,"A retired CIA agent is hunted by both the agency he once worked for and his own nightmares, when an unknown man suddenly visits him after nearly three decades."
713,Snabba cash II,2012,1h 39m,18,6.3, (9.2K),Phillip Argeadson,"Babak Najafi, Joel Kinnaman, Matias Varela, Dragomir Mrsic",Action,"Three years later, JW gets out of prison, but soon finds himself between the contending parties of his criminal past."
714,Snabba cash,2010,2h 4m,18,6.7, (20K),Daniel Espinosa,"Joel Kinnaman, Matias Varela, Dragomir Mrsic",Action,"When JW becomes a drug runner in order to maintain his double life, his fate becomes tied to two other men: Jorge, a fugitive on the run from both the Serbian mafia and the police, and mafia enforcer Mrado, who is on the hunt for Jorge."
715,Snabba cash - Livet deluxe,2013,2h 7m,18,6.2, (6.4K),Jens Jonsson,"Matias Varela, Joel Kinnaman, Martin Wallström",Action,The final part of Stockholm criminal world trilogy tells about the final struggles that await everyone to get out of their sins.
716,서부를 향해 달려라,1965–1969,104 eps,TV-PG,8.1, (7.1K),Michael Garrison,"Robert Conrad, Ross Martin, Dick Cangey",Action,Undercover government agents Jim West and Artemus Gordon battle crime in the 1870s.
717,Ford v Ferrari,2019,2h 32m,12,8.1, (546K),James Mangold,"Matt Damon, Christian Bale, Jon Bernthal",Action,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.
718,Citadel,2023–,7 eps,TV-14,6.2, (38K),Josh Appelbaum,"Bryan Oh, David Weil, Richard Madden, Priyanka Chopra Jonas, Lesley Manville",Action,"Global spy agency Citadel has fallen, and its agents' memories were wiped clean. Now the powerful syndicate, Manticore, is rising in the void. Can the Citadel agents recollect their past and summon the strength to fight back?"
719,Mission: Impossible - The Final Reckoning,2025,2h 49m,15,7.2, (176K),Christopher McQuarrie,"Tom Cruise, Hayley Atwell, Ving Rhames",Action,"Hunt and the IMF pursue a dangerous AI called the Entity that's infiltrated global intelligence. With governments and a figure from his past in pursuit, Hunt races to stop it from forever changing the world."
