Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
287,The Nest,2020,1h 47m,16,"6,2", (20 mil),Sean Durkin,"Jude Law, Carrie Coon, Oona Roche",Family,"El futuro de una familia se ve sumido en la incertidumbre tras mudarse de Estados Unidos a Inglaterra, ya que el tenso aislamiento de su nuevo hogar los afecta de manera diferente."
288,Krotkaya,1960,1h 12m,,"7,1", (200),Aleksandr Borisov,"Iya Savvina, Andrei Popov, Vera Kuznetsova",Family,"From lack of money, a girl without a dowry marries a usurer. But later she learns about her husband's past: about the circumstances under which he left the regiment. The meek one tries to rebel against life with her despised husband."
289,National Theatre Live: The Lehman Trilogy,2019,3h 43m,,"8,8", (459),Matthew Amos,"Sam Mendes, Simon Russell Beale, Adam Godley, Ben Miles",Family,"Los hermanos Lehman, desde sus inicios como corredores de algodón antes de la Guerra Civil hasta la implicación de la empresa en la crisis financiera de 2008."
290,Monolog,1973,1h 40m,,"7,5", (460),Ilya Averbakh,"Mikhail Gluzskiy, Margarita Terekhova, Marina Neyolova",Family,"A professor of science dedicated to his work, but alienated from his personal life, struggles to reconcile with his estranged daughter."
291,Stantsionnyy smotritel,1972,1h 8m,,"7,2", (231),Sergey Solovyov,"Nikolai Pastukhov, Marianna Kushnerova, Nikita Mikhalkov",Family,"In the early 19th century a traveler returns to the remote outpost he'd visited years before, anxious to see the station master's lovely daughter once again. There the brokenhearted old man tells him the story of the dashing fellow from Petersburg who whisked her away one winter morning."
292,El aceite de la vida,1992,2h 9m,T,"7,3", (25 mil),George Miller,"Nick Nolte, Susan Sarandon, Peter Ustinov",Family,"Un niño desarrolla una enfermedad tan rara que nadie está buscando una cura, por lo que su padre decide aprender todo al respecto y abordar el problema él mismo."
293,Heart of a Lion,2013,1h 44m,,"7,0"," (4,4 mil)",Dome Karukoski,"Peter Franzén, Laura Birn, Jasper Pääkkönen",Family,Un neonazi se enamora de una mujer que tiene un hijo negro y se encuentra luchando con sentimientos encontrados.
294,La perla de la corona,1972,1h 51m,,"7,3", (382),Kazimierz Kutz,"Lucja Kowolik, Olgierd Lukaszewicz, Jan Englert",Family,The German owners of a mine decide that it is unprofitable and want to close it by flooding it. The miners go on strike.
295,Historia de un matrimonio,2019,2h 17m,12,"7,9", (366 mil),Noah Baumbach,"Adam Driver, Scarlett Johansson, Julia Greer",Family,"Un director de teatro y su mujer actriz lidian con su crudo divorcio desde ambas costas del país, explorando extremos tanto personales como profesionales."
296,Little Fires Everywhere,2020,8 episodios,16,"7,6", (60 mil),Liz Tigelaar,"Reese Witherspoon, Kerry Washington, Rosemarie DeWitt",Family,"Basada en el libro del mismo nombre, sigue los destinos entrecruzados de la perfecta familia Richardson y un enigmático par madre-hija que cambia sus vidas."
297,El glorioso caos de la vida,2019,1h 58m,16,"7,2", (20 mil),Shannon Murphy,"Eliza Scanlen, Michelle Lotters, Toby Wallace",Family,"Milla, una adolescente gravemente enferma, se enamora de un traficante de drogas, Moses, la peor pesadilla de sus padres."
298,La fuerza del cariño,1983,2h 12m,13,"7,4", (69 mil),James L. Brooks,"Shirley MacLaine, Debra Winger, Jack Nicholson",Family,"Sigue a la difícil Aurora, que busca el amor, y los problemas familiares de su hija."
299,Mujercitas,2019,2h 15m,A,"7,8", (275 mil),Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh",Family,"Jo March reflexiona sobre su vida, contando la entrañable historia de las hermanas March: cuatro jóvenes, cada una de ellas decidida a vivir la vida en sus propios términos."
300,Todos están bien,2009,1h 40m,PG-13,"7,1", (66 mil),Kirk Jones,"Robert De Niro, Kate Beckinsale, Sam Rockwell",Family,"Un viudo que se dio cuenta de que su única conexión con su familia era a través de su esposa, emprende un viaje improvisado para reunirse con cada uno de sus hijos mayores."
301,"Patrik 1,5",2008,1h 43m,Unrated,"6,9", (11 mil),Ella Lemhagen,"Gustaf Skarsgård, Torkel Petersson, Tom Ljungman",Family,"Una pareja gay sueca adopta a lo que creen que es un huérfano de 18 meses, sólo para conocer a su nuevo hijo, un delincuente homófobo de 15 años."
302,La extraordinaria playlist de Zoey,2020–2021,25 episodios,16,"8,1", (19 mil),Austin Winsberg,"Jane Levy, Skylar Astin, Alex Newell",Family,Una chica descubre que tiene la capacidad de escuchar los pensamientos más íntimos de las personas a su alrededor.
303,Mambo Italiano,2003,1h 28m,R,"6,7"," (7,1 mil)",Émile Gaudreault,"Luke Kirby, Ginette Reno, Paul Sorvino",Family,The son of Italian immigrants to Canada struggles to find the best way to reveal to his parents that he's gay.
304,A propósito de Schmidt,2002,2h 5m,A,"7,2", (137 mil),Alexander Payne,"Jack Nicholson, Kathy Bates, Hope Davis",Family,"Un hombre recientemente jubilado se embarca en un viaje hacia la boda de su hija, solo para descubrir más sobre sí mismo y la vida de lo que esperaba."
305,La maravillosa Sra. Maisel,2017–2023,43 episodios,18,"8,7", (154 mil),Amy Sherman-Palladino,"Rachel Brosnahan, Alex Borstein, Michael Zegen",Family,Una ama de casa en la década de los 50 decide convertirse en monologuista cómica.
306,Sé que sabes lo que sé,1982,1h 52m,,"6,7", (605),Alberto Sordi,"Alberto Sordi, Monica Vitti, Isabella De Bernardi",Family,A bank clerk rethinks his life after he learns the results of the surveillance of his family.
307,Dear Ex,2018,1h 40m,13,"7,3"," (7,9 mil)",Chih-Yen Hsu,"Mag Hsu, Roy Chiu, Ying-Hsuan Hsieh, Spark Chen",Family,A teenage boy and his mother are further driven apart when they find out that his father's life insurance policy is to be received by his lover.
308,The Undoing,2020,6 episodios,16,"7,4", (115 mil),David E. Kelley,"Nicole Kidman, Hugh Grant, Noah Jupe",Family,La vida de una terapeuta de éxito en Nueva York cambia tras los eventos que acontecen la víspera de la publicación de su primer libro.
309,"Hillbilly, una elegía rural",2020,1h 56m,16,"6,7", (60 mil),Ron Howard,"Amy Adams, Glenn Close, Gabriel Basso",Family,Un estudiante de derecho en Yale vuelve a su pueblo de los Apalaches y reflexiona sobre la historia de su familia y sobre su futuro. Basada en la biografía del mismo título.
310,Obychnaya zhenshchina,2018–2021,17 episodios,TV-MA,"7,2", (933),Anna Mikhalkova,"Yuliya Melnikova, Tatyana Dogileva",Family,"39 years old Marina runs her own small business, a flower shop. She has a normal family with everyday worries. Everything about her life seems right, but behind this facade of success there are some terrible secrets lurking there."
311,La innegable verdad,2020,6 episodios,16,"8,1", (26 mil),Mark Ruffalo,"John Procaccino, Rob Huebel",Family,"Dominick Birdsey, de mediana edad, recuerda su problemática relación con Thomas, su hermano gemelo con esquizofrenia paranoide, y sus intentos de sacarlo del manicomio."
312,Wild Rose,2018,1h 41m,12,"7,1", (16 mil),Tom Harper,"Jessie Buckley, Matt Costello, Jane Patterson",Family,"Una ex presidiaria, madre soltera en Glasgow sueña con convertirse en estrella de música country en Nashville."
313,Chi to hone,2004,2h 20m,,"7,0"," (2,2 mil)",Yôichi Sai,"Takeshi Kitano, Hirofumi Arai, Tomoko Tabata",Family,"In 1923, the Korean teenager Kim Shun-Pei moves from Cheju Island, in South Korea, to Osaka, in Japan. Along the years, he becomes a cruel, greedy and violent man and builds a factory of kamaboko, processed seafood products, in his poor Korean-Japanese community exploiting his employees. He makes fortune, abuses and destroys the lives of his wife and family, having many mistresses and children and showing no respect to anybody. Later he closes the factory, lending the money with high interests and becoming a loan shark. His hatred behavior remains until his last breath, alone in North Korea."
314,"Kseniya, lyubimaya zhena Fyodora",1974,1h 22m,,"7,0", (66),Vitaliy Melnikov,"Alla Meshcheryakova, Stanislav Lyubshin, Lev Durov",Family,
315,El efecto de los rayos gamma sobre las margaritas,1972,1h 40m,PG,"7,4"," (2,9 mil)",Paul Newman,"Joanne Woodward, Nell Potts, Roberta Wallach",Family,"Beatrice, es una mujer desequilibrada, cuyas dos hijas son diametralmente opuestas: Ruth es una adolescente epiléptica y bastante alocada; Mathilda, la pequeña, es una excelente estudiante, muy inteligente y trabajadora."
316,Viyon no tsuma,2009,1h 54m,,"7,0", (439),Kichitarô Negishi,"Takako Matsu, Tadanobu Asano, Shigeru Muroi",Family,"This enticing period melodrama depicts a long-suffering woman's relationship with her brilliant but self-destructive writer husband in postwar Tokyo. Based on a semi-autobiographical 1947 novel by Osamu Dazai, the story centers less on the womanizing, heavy-drinking, suicidal hero than on the wife who loves him."
317,Iris,2001,1h 31m,13,"7,0", (20 mil),Richard Eyre,"Kate Winslet, Hugh Bonneville, Judi Dench",Family,"La verdadera historia del romance entre la novelista Iris Murdoch y su esposo John Bayley, desde sus días de estudiante hasta su batalla contra el Alzheimer."
318,Oraciones para Bobby,2009,1h 30m,TV-14,"8,0", (19 mil),Russell Mulcahy,"Sigourney Weaver, Henry Czerny, Ryan Kelley",Family,"True story of Mary Griffith, gay rights crusader, whose teenage son committed suicide due to her religious intolerance. Based on the book of the same title by Leroy Aarons."
319,Serenata nostálgica,1941,1h 59m,A,"7,1"," (8,7 mil)",George Stevens,"Irene Dunne, Cary Grant, Beulah Bondi",Family,Los grandes sueños de una pareja dan paso a una vida llena de tristezas imprevistas y alegrías inesperadas.
320,El orden divino,2017,1h 36m,7/fig,"7,1"," (3,3 mil)",Petra Biondina Volpe,"Marie Leuenberger, Maximilian Simonischek, Rachel Braunschweig",Family,"En 1971, una joven ama de casa organiza a las mujeres de su pueblo para reclamar su derecho al voto."
321,Sado,2015,2h 5m,,"7,1"," (3,4 mil)",Lee Joon-ik,"Song Kang-ho, Yoo Ah-in, Moon Geun-young",Family,"Set in 18th century Korea, long-ruling King Yeongjo's struggle with his son, Sado, sees the king take extreme measures in order to deal with his heir."
322,Después del amor,1982,2h 4m,16,"6,8"," (3,3 mil)",Alan Parker,"Albert Finney, Diane Keaton, Karen Allen",Family,Una madre de cuatro hijos es abandonada por su marido por una mujer más joven.
323,El muchacho,1969,1h 45m,,"7,4"," (2,1 mil)",Nagisa Ôshima,"Fumio Watanabe, Akiko Koyama, Tetsuo Abe",Family,A young boy reluctantly aids his swindling father in a threatening scam.
324,El vídeo de Benny,1992,1h 50m,18,"7,1", (20 mil),Michael Haneke,"Arno Frisch, Angela Winkler, Ulrich Mühe",Family,"Un entusiasta del video de 14 años está tan atrapado en la fantasía del cine que ya no puede relacionarse con el mundo real, hasta tal punto que comete un asesinato y graba una confesión en cámara para sus padres."
325,Maudie: El color de la vida,2016,1h 55m,7,"7,6", (25 mil),Aisling Walsh,"Sally Hawkins, Zachary Bennett, Gabrielle Rose",Family,Una mujer artrítica de Nueva Escocia trabaja de empleada doméstica mientras perfecciona sus habilidades como artista y finalmente se convierte en una figura muy querida en la comunidad.
326,En este rincón del mundo,2016,2h 9m,7,"7,8", (14 mil),Sunao Katabuchi,"Non, Ava Pickard, Kenna Pickard",Family,"Ambientada en Hiroshima durante la segunda guerra mundial, una chica recién casada intenta preparar comida para su familia a pesar del racionamiento, y lucha por mantener la voluntad de vivir a pesar de la falta de comodidades básicas."
327,Dnevnik ego zheny,2000,1h 50m,Not Rated,"6,9", (642),Aleksey Uchitel,"Andrey Smirnov, Galina Tyunina, Olga Budina",Family,An attempt to fathom the personal life of the great Russian writer Ivan Bunin.
328,Los indiferentes,1964,1h 29m,,"6,7", (496),Francesco Maselli,"Claudia Cardinale, Rod Steiger, Shelley Winters",Family,"Una condesa sin dinero se enamora de un truhan, sin saber que él tiene una relación con su hija."
329,Poprygunya,1955,1h 31m,,"7,0", (143),Samson Samsonov,"Sergey Bondarchuk, Lyudmila Tselikovskaya, Vladimir Druzhnikov",Family,"Osip Ivanovich Dymov, the titular counselor and the doctor of thirty one years, serves in two hospitals at the same time: intern and anatomist. From nine o'clock in the morning and in the forenoon accepts patients, then goes to open corpses. But its income is hardly enough for a covering of expenses of the wife mad about talents and celebrities in the art and artistic environment whom it daily accepts in the house."
330,Kochankowie mojej mamy,1986,1h 33m,,"6,8", (233),Radoslaw Piwowarski,"Krystyna Janda, Rafal Wegrzyniak, Hanna Skarzanka",Family,"Rafal takes care of his dysfunctional carefree mother who is more interested in men, pills and alcohol than in the problems of her young yet very mature son."
331,Nowhere Boy,2009,1h 38m,R,"7,1", (40 mil),Sam Taylor-Johnson,"Aaron Taylor-Johnson, Kristin Scott Thomas, David Threlfall",Family,"Una crónica de los primeros años de John Lennon, centrada principalmente en su adolescencia y su relación con su severa tía Mimi."
332,Tri Sestry,1984,3h 12m,,"7,5", (20),Sergei Desnitsky,"Irina Miroshnichenko, Vladlen Davydov, Yelena Kondratova",Family,"Chekhov's immortal classic about three sisters who live in a provincial town, in 19th century Russia, but dream of going back to Moscow and rewriting their own story."
333,El padre,2020,1h 37m,7,"8,2", (221 mil),Florian Zeller,"Olivia Colman, Anthony Hopkins, Mark Gatiss",Family,"Un hombre rechaza toda la ayuda de su hija a medida que envejece. Mientras intenta comprender lo que ocurre a su alrededor, comienza a dudar de sus seres queridos, de su mente e incluso de su propia realidad."
334,La corrupción,1963,1h 22m,,"7,2", (500),Mauro Bolognini,"Alain Cuny, Rosanna Schiaffino, Jacques Perrin",Family,The son of a rich Italian industrialist finds out how tough it is to leave the path society has set for him.
335,La costa de los mosquitos,1986,1h 57m,A,"6,6", (33 mil),Peter Weir,"Harrison Ford, Helen Mirren, River Phoenix",Family,Un inventor deja atrás su vida en la ciudad y traslada a su familia a las selvas de América Central para crear una utopía.
336,My Father My Lord,2007,1h 12m,Not Rated,"6,7", (510),David Volach,"Assi Dayan, Ilan Griff, Sharon Hacohen",Family,A respected rabbi is forced to come to terms with the demands of his faith and the welfare of his own family.
337,Skazhi ey,2020,1h 38m,,"6,3", (300),Aleksandr Molochnikov,"Kai Aleks Getts, Svetlana Khodchenkova, Artyom Bystrov",Family,"When his parents divorce and his mother moves to the United States, 11-year -old Sasha of St. Petersburg, Russia is pulled apart emotionally between two parents, both of whom he loves, and two cultures."
338,Sufat Chol,2016,1h 27m,,"6,8", (4 mil),Elite Zexer,"Lamis Ammar, Ruba Blal, Hitham Omari",Family,"Cuando toda su vida se rompe, dos mujeres beduinas luchan por cambiar las reglas inmutables, cada una a su manera."
339,La boda de Rachel,2008,1h 53m,13,"6,6", (53 mil),Jonathan Demme,"Sebastian Stan, Roslyn Ruff, Anne Hathaway",Family,"Una joven que ha estado entrando y saliendo de rehabilitación durante los últimos diez años, vuelve a casa durante el fin de semana para la boda de su hermana."
340,Fanny,1932,2h 20m,Not Rated,"7,8"," (2,1 mil)",Marc Allégret,"Raimu, Pierre Fresnay, Fernand Charpin",Family,"After Fanny's boyfriend leaves her and sails away, she finds out she's pregnant."
341,Bienvenido al paraíso,1990,2h 18m,A,"6,7"," (3,2 mil)",Alan Parker,"Dennis Quaid, Tamlyn Tomita, Sab Shimono",Family,Segunda Guerra Mundial (1939-1945). Narra una historia de amor que se desarrolla en los campos de concentración para japoneses que se crearon en Estados Unidos tras el ataque japonés contra la base naval de Pearl Harbor (1941).
342,Años difíciles,1948,2h,,"7,6", (272),Luigi Zampa,"Umberto Spadaro, Ave Ninchi, Enzo Biliotti",Family,"Aldo Piscitello, a minor government clerk, is forced in 1934 to join the Fascist party. When the war comes, he finds himself able only to talk ineffectually in secret against Mussolini, even as his own son Giovanni is sent into battle. By the end of the war, Aldo has found the courage to stand up for his beliefs, but by then it is too late."
343,Esau,2019,1h 50m,TV-14,"5,4", (194),Pavel Lungin,"Lior Ashkenazi, Mark Ivanir, Yuliya Peresild",Family,"Un escritor de 40 años regresa a la casa de su familia de la cual escapó cuando joven, para enfrentar a su hermano, quien heredó la panadería de su familia y se casó con la mujer que ambos amaban."
344,Luces rojas,2004,1h 45m,Unrated,"6,6"," (3,2 mil)",Cédric Kahn,"Jean-Pierre Darroussin, Carole Bouquet, Vincent Deniard",Family,Antoine y Helene viajan al sur de Francia para recoger a sus hijos de un campamento de vacaciones. El tráfico es denso y el ambiente cada vez más tenso; él es alcohólico y se emborracha cada vez más cuanto más se detienen.
345,Portret zheny khudozhnika,1982,1h 28m,,"6,4", (99),Aleksandr Pankratov,"Valentina Telichkina, Sergey Shakurov, Nikita Mikhalkov",Family,"Artist Pavel Alekseevich and his wife Nina spend their holidays in a small boarding house. For him, it is an opportunity to collect thoughts and paint a new picture. Nina has an affair with another man ."
346,CODA: Los sonidos del silencio,2021,1h 51m,12,"8,0", (183 mil),Sian Heder,"Emilia Jones, Troy Kotsur, Daniel Durant",Family,"Como hija de adultos sordos, Ruby es la única persona oyente en su familia. Cuando el negocio pesquero de la familia se ve amenazado, Ruby se encuentra dividida entre perseguir su amor por la música y su miedo a abandonar a sus padres."
347,El jardín colgante,1997,1h 31m,13,"6,8"," (3,1 mil)",Thom Fitzgerald,"Ian Parsons, Peter MacNeill, Troy Veinotte",Family,"William, a once obese and depressed adolescent, is able to move past his teenage years when he moves to the city and comes out as being gay. When he returns home though, he can't cope with his memories."
348,El Skylab,2011,1h 54m,,"6,4"," (2,2 mil)",Julie Delpy,"Bernadette Lafont, Emmanuelle Riva, Eric Elmosnino",Family,"In July 1979, during the Summer holidays, in a house somewhere in Brittany, a whole family (parents, uncles, aunts, cousins and other relatives) are gathered to celebrate Granny Amandine's sixty-seventh birthday. Albertine, who was ten years old at the time, vividly recounts this brief but life-changing experience."
349,Árbol sin hojas,1986,1h 45m,,"7,7"," (1,1 mil)",Kaneto Shindô,"Keiju Kobayashi, Nobuko Otowa, Ichirô Zaitsu",Family,"Haru, an aging scriptwriter, has isolated himself somewhere in the woods of Nagano to work on his first novel. As the last surviving member of his kin, he intends to chronicle the family he grew up in."
350,Tato,1995,1h 50m,Not Rated,"7,1"," (1,7 mil)",Maciej Slesicki,"Boguslaw Linda, Dorota Segda, Ola Maliszewska",Family,"A father, who is in the middle of a brutal custody battle with his mentally ill wife, fights relentlessly for the right to take care of his 7-year-old daughter."
351,Las llaves de casa,2004,1h 51m,PG,"7,1"," (2,5 mil)",Gianni Amelio,"Kim Rossi Stuart, Andrea Rossi, Charlotte Rampling",Family,"Meeting his disabled son for the first time, a young father attempts to forge a relationship with the teenager."
352,Hanaoka Seishû no tsuma,1967,1h 39m,,"7,2", (292),Yasuzô Masumura,"Raizô Ichikawa, Ayako Wakao, Hideko Takamine",Family,"The Wife of Seishû Hanaoka is set in feudal Japan. Its two central characters are based on the wife and mother of Japanese physician Seishû Hanaoka (1760-1835). Hanaoka developed a herbal general anesthetic, ""Tsusensan"", some forty years before the better-known innovations of his American counterparts Long, Wells and Morton."
353,"Oy, vy, gusi...",1991,1h 28m,,"7,3", (93),Lidiya Bobrova,"Vyacheslav Sobolev, Yuri Bobrov, Vasili Frolov",Family,"The backbone of the story is the daily life of Mitka, whose health is so poor he is not allowed to work. Instead, his wife Raya supports him, despite her heart condition. Nearby lives brother Petka, another impecunious man, who is amusingly tiny when compared to his strong, solid wife: she earns their living as a nurse in a retirement home. Brother Sanya has been in a prison camp for committing murder, and he is only now returning home to join his other brothers."
354,Vasiliy i Vasilisa,1981,1h 37m,,"6,5", (50),Irina Poplavskaya,"Olga Ostroumova, Mikhail Kononov, Natalya Bondarchuk",Family,
355,Secretos de un matrimonio,2021,5 episodios,18,"8,0", (33 mil),Hagai Levi,"Jessica Chastain, Oscar Isaac, Sophia Kopera",Family,"Revisa la icónica idea de I. Bergman del amor, el odio, el deseo, la monogamia, el matrimonio y el divorcio desde la perspectiva de una pareja estadounidense contemporánea."
356,Asia,2020,1h 25m,16,"6,7", (770),Ruthy Pribar,"Alena Yiv, Shira Haas, Tamir Mula",Family,La maternidad de Asia siempre ha sido una lucha constante más que un instinto obvio.
357,Hope,2019,2h 5m,A,"7,3"," (2,9 mil)",Maria Sødahl,"Andrea Bræin Hovig, Stellan Skarsgård, Elli Rhiannon Müller Osborne",Family,La relación entre los artistas-socios Tomas y Anja se pone a prueba después de que Anja recibe un diagnóstico que amenaza su vida.
358,Years and Years,2019,6 episodios,16,"8,3", (36 mil),Russell T. Davies,"Anne Reid, Rory Kinnear, Jessica Hynes",Family,La trama sigue a una familia trabajadora de Manchester.
359,Solino,2002,2h 4m,,"7,3"," (5,8 mil)",Fatih Akin,"Barnaby Metschurat, Moritz Bleibtreu, Christian Tasche",Family,"In the sixties Romano Amato, his wife Rosa and their two sons Giancarlo and Gigi emigrate from Solino in Italy to Duisburg in the Ruhr area and establish the first Pizza restaurant in town. Their business emerges well and both children get used to Germany. 10 years later the brothers fall in love with the same woman; they break tie with each other in anger and Gigi returns to Solino with his mother. A decade later both meet again and have a retrospect on their lives."
360,Tributo,1980,2h 1m,14,"6,2", (888),Bob Clark,"Jack Lemmon, Robby Benson, Lee Remick",Family,Un superficial agente de prensa de Broadway se entera de que se está muriendo justo cuando el hijo de su exesposa llega de visita.
361,Banquete de bodas,1956,1h 34m,Approved,"7,4"," (4,1 mil)",Richard Brooks,"Bette Davis, Ernest Borgnine, Debbie Reynolds",Family,"Cuando Jane comunica a sus padres que va a casarse con Ralph Halloran, su madre Agnes comienza a planear una elaborada boda, a pesar de que Jane no lo desea."
362,Liberty Heights,1999,2h 7m,13,"7,0"," (7,3 mil)",Barry Levinson,"Adrien Brody, Ben Foster, Orlando Jones",Family,"Baltimore, Fall 1954: Schools implement the new integration law. Ben finds the ""colored"" girl in his class cute - upsetting his Jewish mom and granny. Ben talks to her while his brother looks for his WASP dream girl."
363,Pochka,2022–2025,26 episodios,,"7,0", (470),Lyubov Aksyonova,"Irina Rozanova, Aleksey Rozin",Family,"Fire inspector Natalya Kustova profits from every inspection. She'll exploit anyone for money, even family. She believes everything's for sale - friendships, homes, luxury goods, and love."
364,Uno de nosotros,2020,1h 53m,16,"6,7", (38 mil),Thomas Bezucha,"Diane Lane, Kevin Costner, Kayli Carter",Family,"Un sheriff jubilado y su mujer, en luto tras la pérdida de su hijo, van a encontrarse con su único nieto."
365,Cuatro pasos por las nubes,1942,1h 35m,,"7,5", (599),Alessandro Blasetti,"Gino Cervi, Adriana Benetti, Giuditta Rissone",Family,"A family man travelling for work, Paolo Bianchi, meets on a train a lonely girl, Maria. He sees her again on a bus and she reveals him that she's in troubles: she's pregnant, her baby's father has left her and she doesn't know how to tell to her parents that she's not married. She asks Paolo to play the role of her husband and he accepts...."
366,La Segunda Mujer,2012,1h 33m,12,"6,7", (864),Umut Dag,"Nihal G. Koldas, Begüm Akkaya, Vedat Erincin",Family,"Ayse is wed to Hasan, the handsome son of house-proud mother Fatma. Ayse is whisked away to Vienna where she soon finds that the marriage is a sham and she is to be the second wife to Fatma's husband."
367,Una vida mejor,2011,1h 38m,PG-13,"7,2", (17 mil),Chris Weitz,"Demián Bichir, Eddie 'Piolin' Sotelo, Joaquín Cosio",Family,Un jardinero en el este de Los Ángeles lucha por mantener a su hijo alejado de las pandillas y los agentes de inmigración mientras trata de darle a su hijo las oportunidades que nunca tuvo.
368,La voz de la montaña,1954,1h 35m,Approved,"7,7"," (2,3 mil)",Mikio Naruse,"Setsuko Hara, Sô Yamamura, Ken Uehara",Family,An ingratiating bride develops warm ties to her father-in-law while her cold husband blithely slights her for another woman.
369,Yo maté a mi madre,2009,1h 36m,16,"7,4", (32 mil),Xavier Dolan,"Anne Dorval, Xavier Dolan, François Arnaud",Family,"La historia semibiográfica de Hubert, un adolescente homosexual con una mala relación con su madre."
370,Den mertvykh,2021,1h 26m,,"6,0", (129),Viktor Ryzhakov,"Aleksandr Pal, Agrippina Steklova",Family,"On Parents' Saturday, the ancestors' memorial day, a mother and her son travel in an old Sedan. They have to visit five cemeteries, scattered across the region."
371,El sureño,1945,1h 32m,A,"7,1"," (4,2 mil)",Jean Renoir,"Zachary Scott, Betty Field, J. Carrol Naish",Family,"Los Tucker, una familia pobre de jornaleros del algodón, decide comprar su propio terreno, pero la naturaleza está en su contra."
372,Insiang,1976,1h 35m,TV-14,"7,5"," (2,3 mil)",Lino Brocka,"Hilda Koronel, Mona Lisa, Rez Cortez",Family,The life of a young girl living with her mother in the slums of Manila becomes unbearable when her mother's young boyfriend moves in with them.
373,Mamá está en la peluquería,2008,1h 37m,,"7,1", (956),Léa Pool,"Marianne Fortier, Élie Dupuis, Hugo St-Onge-Paquin",Family,"Élise's family fractures when her mother departs. Coco immerses himself in car repairs, Benoît withdraws, their father adrift. Élise becomes the unifying force during a trans-formative summer surrounded by nature's splendor."
374,Ya tebya nenavizhu,1986,1h 16m,,"6,3", (36),Sergei Bodrov,"Svetlana Kryuchkova, Yuriy Kuznetsov, Yelena Polyakova",Family,"The plot is based on the story of a meeting and reconciliation after many years of separation of the Mikhailovs, the realization of a mistake they made in their youth. Once they were too lazy to understand each other. He left for the construction site in a hurry, and she, having accepted his departure, did not forget the offense. A few years later, the hero came to his wife and grown-up daughter."
375,Boyhood. Momentos de una vida,2014,2h 45m,12,"7,9", (378 mil),Richard Linklater,"Ellar Coltrane, Patricia Arquette, Elijah Smith",Family,"La vida de Mason, desde la primera infancia hasta su llegada a la universidad."
376,El demonio,1978,1h 50m,,"7,4"," (1,1 mil)",Yoshitarô Nomura,"Shima Iwashita, Ken Ogata, Hiroki Iwase",Family,Un hombre casado deja de cuidar de su amante y ella abandona a sus tres hijos pequeños con él y su iracunda esposa.
377,"Hasta siempre, hijo mío",2019,3h 5m,12,"7,7"," (5,9 mil)",Xiaoshuai Wang,"Jingchun Wang, Mei Yong, Xi Qi",Family,Dos matrimonios se ajustan a los enormes cambios sociales y económicos que tienen lugar en China desde los 80 hasta hoy.
378,Rosie,2013,1h 46m,Not Rated,"7,1", (458),Marcel Gisler,"Sibylle Brunner, Fabian Krüger, Judith Hofmann",Family,"Lorenz Meran, (40) a successful gay author suffering acute writers' block, has to leave Berlin and return to eastern Switzerland to provide care for his aged mother, Rosie. When he finds himself confronted with the fact that fun-loving Rosie refuses both outside assistance and a care home, he discovers that he is stuck fast in his small home town of Altstätten. But it is not only his mother's battle against being dictated to and losing her dignity that he is struggling with. It's also his own midlife crisis. And when long-kept secrets are suddenly revealed under the tensions of family dynamics, Lorenz almost fails to notice that love is knocking on the front door of his parent's house..."
379,Hongse kanbaiyin,2007,1h 41m,,"7,2", (50),Shangjun Cai,"Lu Huang, Yulai Lü, Anlian Yao",Family,A father and son meet after five years of the father's absence and they go on a trip to rebuild their relationship.
380,Otôto,1960,1h 38m,,"6,9", (546),Kon Ichikawa,"Keiko Kishi, Hiroshi Kawaguchi, Kinuyo Tanaka",Family,"Set in 1926 when Japanese tradition was much stronger, this standard drama looks at the inner workings of a small family, especially the relationship between a sister and brother."
381,Thua me con di,2019,1h 46m,Not Rated,"7,3"," (1,2 mil)",Trinh Dinh Le Minh,"Hong Dao, Lanh Thanh, Vo Dien Gia Huy",Family,"Nau Van returns home several years after staying in America on the anniversary of his father's death to meet his family. Unbeknownst to them, he returns with his long-term boyfriend, Ian."
382,Todo o nada,2002,2h 8m,13,"7,5", (12 mil),Mike Leigh,"Alison Garland, Jean Ainslie, Timothy Spall",Family,"In a poor working class London home, Penny's love for her partner, taxi driver Phil, has run dry. When an unexpected tragedy occurs, they and their local community are brought back together."
383,Pozdniye svidaniya,1980,1h 40m,,"6,7", (113),Vladimir Grigorev,"Larisa Malevannaya, Yuri Platonov, Yekaterina Vasilyeva",Family,Pozdnie Svidaniya (aka...'Late Rendezvous') is a story of a career woman in a midlife crisis.
384,Meshchane,1974,,,"7,8", (26),Georgi Tovstonogov,"Evgeniy Lebedev, Mariya Prizvan-Sokolova, Emma Popova",Family,
385,Juramento hipocrático,1997,1h 34m,PG-13,"6,7"," (2,2 mil)",Jim Abrahams,"Meryl Streep, Fred Ward, Seth Adkins",Family,The story of one woman's struggle against a narrow-minded medical establishment.
386,Mandy,1952,1h 33m,Approved,"7,3"," (1,2 mil)",Alexander Mackendrick,"Phyllis Calvert, Jack Hawkins, Terence Morgan",Family,"Mandy Garland was born deaf and has been mute for all of her life. Her parents believe she is able to speak if she can only be taught, and they enroll her with a special teacher."
