Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
833,Frailty,2001,1h 40m,18,7.2, (98K),Bill Paxton,"Bill Paxton, Matthew McConaughey, Powers Boothe",Horror,"A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons."""
834,그것,2017,2h 15m,15,7.3, (662K),Andy Muschietti,"Jaeden Martell, Jeremy Ray Taylor, Sophia Lillis",Horror,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town."
835,Pontypool,2008,1h 33m,15,6.5, (38K),Bruce McDonald,"Stephen McHattie, Lisa Houle, Georgina Reilly",Horror,A radio host interprets the possible outbreak of a deadly virus which infects the small Ontario town he is stationed in.
836,Matthew Hopkins: Witchfinder General,1968,1h 26m,Unrated,6.7, (13K),Michael Reeves,"Vincent Price, Ian Ogilvy, Rupert Davies",Horror,"During the English Civil War, a young Roundhead seeks vengeance against a vicious witch-hunter and his henchman, who have terrorized the soldier's fiancée and wrongfully executed her uncle."
837,The Strangers,2008,1h 26m,15,6.1, (155K),Bryan Bertino,"Alex Fisher, Peter Clayton-Luce, Scott Speedman",Horror,"James Hoyt and Kristen McKay visit an isolated vacation home to enjoy some time together. However, they are in for a rude surprise when three masked assailants make their stay a nightmare."
838,뱀파이어와의 인터뷰,1994,2h 3m,15,7.5, (369K),Neil Jordan,"Brad Pitt, Christian Slater, Virginia McCollam",Horror,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
839,데이 컴 프럼 위딘,1975,1h 27m,15,6.3, (25K),David Cronenberg,"Paul Hampton, Joe Silver, Lynn Lowry",Horror,The residents of a suburban high-rise apartment building are infected by parasites that turn them into mindless nymphomaniac fiends.
840,28 Weeks Later,2007,1h 39m,18,6.8, (347K),Juan Carlos Fresnadillo,"Robert Carlyle, Rose Byrne, Jeremy Renner",Horror,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan."
841,팔로우,2014,1h 40m,18,6.8, (293K),David Robert Mitchell,"Bailey Spry, Carollette Phillips, Loren Bass",Horror,A young woman is followed by an unknown supernatural force after a sexual encounter.
842,House of Wax,1953,1h 28m,PG,7.0, (22K),André De Toth,"Vincent Price, Frank Lovejoy, Phyllis Kirk",Horror,"An associate burns down a wax museum with the owner inside, but he survives only to become vengeful and murderous."
843,Slither,2006,1h 35m,18,6.5, (94K),James Gunn,"Don Thompson, Nathan Fillion, Gregg Henry",Horror,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters."
844,Hostel,2005,1h 34m,Limited,5.9, (201K),Eli Roth,"Jay Hernandez, Derek Richardson, Eythor Gudjonsson",Horror,"Three backpackers head to a Slovak city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them."
845,Dead Ringers,1988,1h 56m,18,7.2, (58K),David Cronenberg,"Jeremy Irons, Geneviève Bujold, Heidi von Palleske",Horror,"Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman."
846,Vargtimmen,1968,1h 28m,Not Rated,7.5, (24K),Ingmar Bergman,"Max von Sydow, Liv Ullmann, Gertrud Fridh",Horror,"While vacationing on a remote German island with his younger pregnant wife, an artist has an emotional breakdown while confronting his repressed desires."
847,Kairo,2001,1h 59m,15,6.5, (30K),Kiyoshi Kurosawa,"Haruhiko Katô, Kumiko Asô, Koyuki",Horror,Two groups of people discover evidence that suggests spirits may be trying to invade the human world through the Internet.
848,안티크라이스트,2009,1h 48m,18,6.5, (143K),Lars von Trier,"Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm",Horror,"A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage, but nature takes its course and things go from bad to worse."
849,섀도우,1982,1h 41m,18,7.0, (30K),Dario Argento,"Anthony Franciosa, Christian Borromeo, Mirella D'Angelo",Horror,An American novelist visiting Rome to promote his latest book is stalked and harassed by an obsessed fan who is committing a string of murders that appear to be tributes to his work.
850,판의 미로 - 오필리아와 세 개의 열쇠,2006,1h 58m,15,8.2, (735K),Guillermo del Toro,"Ivana Baquero, Sergi López, Maribel Verdú",Horror,"In 1944 Spain, a girl is sent to live with her ruthless stepfather. During the night, she meets a fairy who takes her to an old faun. He tells her she's a princess, but must prove her royalty by surviving three gruesome tasks."
851,Dog Soldiers,2002,1h 45m,15,6.8, (70K),Neil Marshall,"Sean Pertwee, Kevin McKidd, Emma Cleasby",Horror,A routine military exercise turns into a nightmare in the Scottish wilderness.
852,The Hills Have Eyes,2006,1h 47m,18,6.4, (193K),Alexandre Aja,"Maxime Giffard, Michael Bailey Smith, Tom Bower",Horror,A traveling family falls victim to a group of mutated cannibals in a desert far away from civilization.
853,Dr. Jekyll and Mr. Hyde,1931,1h 38m,Approved,7.6, (17K),Rouben Mamoulian,"Fredric March, Miriam Hopkins, Rose Hobart",Horror,Dr. Jekyll faces horrible consequences when he lets his dark side run wild with a potion that transforms him into the animalistic Mr. Hyde.
854,The Black Cat,1934,1h 5m,Not Rated,6.9, (14K),Edgar G. Ulmer,"Boris Karloff, Bela Lugosi, David Manners",Horror,Stranded honeymooners follow mad doctor to manor.
855,The Masque of the Red Death,1964,1h 29m,Not Rated,6.9, (18K),Roger Corman,"Vincent Price, Hazel Court, Jane Asher",Horror,"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land."
856,Cube,1997,1h 30m,18,7.1, (258K),Vincenzo Natali,"Nicole de Boer, Nicky Guadagni, David Hewlett",Horror,A group of strangers awaken to find themselves placed in a giant cube. Each one of them is gifted with a special skill and they must work together to escape an endless maze of deadly traps.
857,Le locataire,1976,2h 6m,R,7.5, (50K),Roman Polanski,"Roman Polanski, Isabelle Adjani, Melvyn Douglas",Horror,"A bachelor man rents a Parisian apartment whose previous tenant committed suicide, and slowly finds himself drawn into a rabbit hole of dangerous paranoia."
858,Final Destination,2000,1h 38m,18,6.7, (325K),James Wong,"Devon Sawa, Ali Larter, Kerr Smith",Horror,"After getting a premonition about a plane crash on his school trip, Alex, a student, saves a few of his classmates. However, their situation gets complicated when death starts chasing them."
859,Funny Games,1997,1h 48m,18,7.5, (94K),Michael Haneke,"Susanne Lothar, Ulrich Mühe, Arno Frisch",Horror,"Two violent young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement."
860,The Abominable Dr. Phibes,1971,1h 34m,PG-13,7.0, (18K),Robert Fuest,"Vincent Price, Joseph Cotten, Virginia North",Horror,"Doctor, scientist, organist, and biblical scholar Anton Phibes seeks revenge on the nine doctors he considers responsible for the death of his wife."
861,The Devil's Rejects,2005,1h 47m,R,6.7, (110K),Rob Zombie,"Sid Haig, Bill Moseley, Sheri Moon Zombie",Horror,"The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target."
862,Martin,1977,1h 35m,R,7.0, (14K),George A. Romero,"John Amplas, Lincoln Maazel, Christine Forrest",Horror,"A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvanian town, where he tries to suppress his blood-lust."
863,Creature from the Black Lagoon,1954,1h 19m,G,6.9, (37K),Jack Arnold,"Richard Carlson, Julie Adams, Richard Denning",Horror,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.
864,아메리칸 사이코,2000,1h 42m,19,7.6, (805K),Mary Harron,"Christian Bale, Justin Theroux, Josh Lucas",Horror,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
865,스푸어루스,1988,1h 47m,Not Rated,7.7, (53K),George Sluizer,"Bernard-Pierre Donnadieu, Gene Bervoets, Johanna ter Steege",Horror,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor."
866,What Ever Happened to Baby Jane?,1962,2h 14m,15,8.0, (66K),Robert Aldrich,"Bette Davis, Joan Crawford, Victor Buono",Horror,"A former vaudeville child star torments her paraplegic sister, who eclipsed her as a movie star, in their decaying Hollywood mansion while desperately clinging to hopes of a comeback."
867,Zombieland,2009,1h 28m,18,7.5, (655K),Ruben Fleischer,"Jesse Eisenberg, Woody Harrelson, Emma Stone",Horror,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America."
868,The Mummy,1932,1h 13m,Not Rated,6.9, (33K),Karl Freund,"Boris Karloff, Zita Johann, David Manners",Horror,A resurrected Egyptian mummy searches Cairo for the girl he believes to be his long-lost princess.
869,The Amityville Horror,1979,1h 57m,12,6.2, (48K),Stuart Rosenberg,"James Brolin, Margot Kidder, Rod Steiger",Horror,Newlyweds and their children battle a demonic presence in their home.
870,Event Horizon,1997,1h 36m,18,6.6, (210K),Paul W.S. Anderson,"Laurence Fishburne, Sam Neill, Kathleen Quinlan",Horror,A rescue crew is tasked with investigating the mysterious reappearance of a spaceship that had been lost for seven years.
871,House on Haunted Hill,1959,1h 15m,Approved,6.7, (34K),William Castle,"Vincent Price, Carol Ohmart, Richard Long",Horror,"A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife."
872,Village of the Damned,1960,1h 17m,Approved,7.3, (21K),Wolf Rilla,"George Sanders, Barbara Shelley, Martin Stephens",Horror,"In the English village of Midwich, the blonde-haired, glowing-eyed children of uncertain paternity prove to have frightening powers."
873,The Lost Boys,1987,1h 37m,15,7.2, (174K),Joel Schumacher,"Jason Patric, Corey Haim, Dianne Wiest",Horror,"When a recently divorced mother and her two teenage boys move to a coastal town to stay with her father, it doesn't take long for the brothers to realize the area is a haven for something much more sinister than party-going surfers."
874,Child's Play,1988,1h 27m,15,6.7, (128K),Tom Holland,"Catherine Hicks, Chris Sarandon, Alex Vincent",Horror,"A dying serial killer transfers his consciousness into a popular kids doll using voodoo. A struggling single mother gifts her six-year-old son the much sought-after doll for his birthday, and the doll slowly begins to show its true colors."
875,Creepshow,1982,2h,18,6.8, (57K),George A. Romero,"Hal Holbrook, Adrienne Barbeau, Fritz Weaver",Horror,"Five grisly tales from a kid's comic book about a murdered father rising from his grave, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches."
876,The Phantom of the Opera,1925,1h 33m,12,7.5, (22K),Rupert Julian,"Lon Chaney, Ernst Laemmle, Lon Chaney, Mary Philbin, Norman Kerry",Horror,"A mad, disfigured composer seeks love with a lovely young opera singer."
877,트릭 오어 트릿,2007,1h 22m,18,6.7, (112K),Michael Dougherty,"Dylan Baker, Rochelle Aytes, Quinn Lord",Horror,"Five Halloween stories: A principal has a secret life, a virgin is looking for her first time, a group of kids pull a prank, a woman who loathes Halloween does not respect the rules and a mean old man meets a demonic trick-or-treater."
878,Gremlins,1984,1h 46m,All,7.3, (266K),Joe Dante,"Hoyt Axton, John Louie, Keye Luke",Horror,"After receiving an exotic small animal as a Christmas gift, a young man inadvertently breaks three important rules concerning his new pet, which unleashes a horde of malevolently mischievous creatures on a small town."
879,May,2002,1h 33m,18,6.6, (43K),Lucky McKee,"Angela Bettis, Jeremy Sisto, Anna Faris",Horror,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.
880,공포의 휴가길,1977,1h 30m,Youth not allowed,6.3, (42K),Wes Craven,"John Steadman, Janus Blythe, Peter Locke",Horror,"On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack."
881,The Last House on the Left,1972,1h 24m,18,5.8, (43K),Wes Craven,"Sandra Peabody, Lucy Grantham, David Hess",Horror,"Two teenage girls heading to a rock concert for one's birthday try to score marijuana in the city, where they are kidnapped and brutalized by a gang of psychopathic convicts."
882,인시디어스,2010,1h 43m,12,6.8, (360K),James Wan,"Patrick Wilson, Rose Byrne, Ty Simpkins",Horror,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.
883,바바둑,2014,1h 34m,15,6.8, (266K),Jennifer Kent,"Essie Davis, Noah Wiseman, Daniel Henshall",Horror,"A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home."
884,이블 데드 3 - 암흑의 군단,1992,1h 21m,15,7.4, (205K),Sam Raimi,"Bruce Campbell, Embeth Davidtz, Marcus Gilbert",Horror,"When Ash Williams is accidentally transported to 1300 A.D., he must retrieve the Necronomicon and battle an army of the dead in order to return home."
885,포제션,1981,2h 4m,18,7.2, (53K),Andrzej Zulawski,"Isabelle Adjani, Sam Neill, Margit Carstensen",Horror,A woman starts exhibiting increasingly disturbing behavior after asking her husband for a divorce. Suspicions of infidelity soon give way to something much more sinister.
886,Kaidan,1964,3h 3m,Not Rated,7.9, (22K),Masaki Kobayashi,"Michiyo Aratama, Misako Watanabe, Rentarô Mikuni",Horror,A collection of four Japanese folk tales with supernatural themes.
887,The Invisible Man,1933,1h 11m,Approved,7.6, (43K),James Whale,"Claude Rains, Gloria Stuart, William Harrigan",Horror,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane."
888,Goemool,2006,2h,12,7.1, (141K),Bong Joon Ho,"Song Kang-ho, Byun Hee-Bong, Park Hae-il",Horror,A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.
889,In the Mouth of Madness,1994,1h 35m,15,7.1, (86K),John Carpenter,"Sam Neill, Julie Carmen, Jürgen Prochnow",Horror,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.
890,Wolf Creek,2005,1h 39m,18,6.2, (83K),Greg McLean,"John Jarratt, Cassandra Magrath, Kestie Morassi",Horror,Three backpackers stranded in the Australian outback are plunged inside a hellish nightmare of insufferable torture by a sadistic psychopathic local.
891,The Brood,1979,1h 32m,R,6.8, (37K),David Cronenberg,"Oliver Reed, Samantha Eggar, Art Hindle",Horror,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, amidst a series of brutal murders."
892,Onibaba,1964,1h 43m,Not Rated,7.8, (25K),Kaneto Shindô,"Nobuko Otowa, Jitsuko Yoshimura, Kei Satô",Horror,"Two women kill samurai and sell their belongings for a living. While one of them is having an affair with their neighbor, the other woman meets a mysterious samurai wearing a bizarre mask."
893,Ju-on,2002,1h 32m,12,6.7, (51K),Takashi Shimizu,"Megumi Okina, Misaki Itô, Misa Uehara",Horror,A mysterious and vengeful spirit marks and pursues anybody who dares enter the house in which it resides.
894,King Kong,1933,1h 40m,All,7.9, (95K),Merian C. Cooper,"Ernest B. Schoedsack, Fay Wray, Robert Armstrong, Bruce Cabot",Horror,"A film crew goes to a tropical island for a location shoot, where they capture a colossal ape who takes a shine to their blonde starlet, and bring him back to New York City."
895,Pet Sematary,1989,1h 43m,18,6.5, (122K),Mary Lambert,"Dale Midkiff, Fred Gwynne, Denise Crosby",Horror,"After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead."
896,노스페라투,1979,1h 47m,15,7.4, (48K),Werner Herzog,"Klaus Kinski, Isabelle Adjani, Bruno Ganz",Horror,"Count Dracula moves from Transylvania to Wismar, spreading the Black Plague across the land. Only a woman pure of heart can bring an end to his reign of horror."
897,From Dusk Till Dawn,1996,1h 48m,18,7.2, (362K),Robert Rodriguez,"George Clooney, Quentin Tarantino, Harvey Keitel",Horror,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results."
898,I Walked with a Zombie,1943,1h 9m,Approved,7.0, (15K),Jacques Tourneur,"Frances Dee, Tom Conway, James Ellison",Horror,"A nurse is hired to care for the wife of a sugar plantation owner, who has been acting strangely, on a Caribbean island."
899,하우스 오브 데블,2009,1h 35m,R,6.3, (55K),Ti West,"Jocelin Donahue, Tom Noonan, Mary Woronov",Horror,"In 1983, financially struggling college student Samantha Hughes takes a strange babysitting job that coincides with a full lunar eclipse. She slowly realizes her clients harbor a terrifying secret, putting her life in mortal danger."
900,Dellamorte dellamore,1994,1h 43m,15,7.0, (26K),Michele Soavi,"Rupert Everett, François Hadji-Lazaro, Anna Falchi",Horror,A cemetery man must kill the dead a second time when they become zombies.
901,겟 아웃,2017,1h 44m,15,7.8, (785K),Jordan Peele,"Daniel Kaluuya, Allison Williams, Catherine Keener",Horror,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
902,...E tu vivrai nel terrore! L'aldilà,1981,1h 27m,R,6.6, (27K),Lucio Fulci,"Catriona MacColl, David Warbeck, Cinzia Monreale",Horror,"A young woman inherits an old hotel in Louisiana where, following a series of supernatural ""accidents"", she learns that the building was built over one of the entrances to Hell."
903,안개,1980,1h 29m,R,6.8, (90K),John Carpenter,"Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh",Horror,"Local legend tells of a ship lured on to the rocks of Antonio Bay being enveloped by a supernatural cloud as it sank; the myth says that when this mysterious fog returns, the victims will rise up from the depths seeking vengeance."
904,The Wolf Man,1941,1h 10m,Approved,7.2, (34K),George Waggner,"Claude Rains, Warren William, Ralph Bellamy",Horror,"Upon his return to his father's estate, aristocrat Larry Talbot meets a beautiful woman, attends a mystical carnival and uncovers a horrifying curse."
905,Session 9,2001,1h 40m,18,6.4, (66K),Brad Anderson,"David Caruso, Stephen Gevedon, Paul Guilfoyle",Horror,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.
906,Dead of Night,1945,1h 43m,Approved,7.5, (15K),Alberto Cavalcanti,"Charles Crichton, Basil Dearden, Mervyn Johns, Michael Redgrave, Roland Culver",Horror,"An architect, visiting an English country house, realizes the other guests are familiar from his recurring nightmare. When they share their tales of the supernatural, he is filled with a growing dread."
907,후라이트 나이트,1985,1h 46m,18,7.1, (86K),Tom Holland,"Chris Sarandon, William Ragsdale, Amanda Bearse",Horror,"""Fright Night"" sees a teenager believing that the newcomer in his neighborhood is a vampire. He turns to an actor in a television hosted horror movie show for help to deal with the undead."
908,Night of the Demon,1957,1h 36m,Approved,7.4, (17K),Jacques Tourneur,"Dana Andrews, Peggy Cummins, Niall MacGinnis",Horror,"American professor John Holden arrives in London for a parapsychology conference, only to find himself investigating the mysterious actions of Devil-worshipper Julian Karswell."
909,뱀파이어,1932,1h 15m,Approved,7.4, (22K),Carl Theodor Dreyer,"Julian West, Maurice Schutz, Rena Mandel",Horror,A drifter obsessed with the supernatural stumbles upon an inn where a severely ill adolescent girl is slowly becoming a vampire.
910,세븐,1995,2h 7m,19,8.6, (2M),David Fincher,"Morgan Freeman, Andrew Kevin Walker, Daniel Zacapa",Horror,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives."
911,사탄의 가면,1960,1h 27m,Approved,7.1, (20K),Mario Bava,"Barbara Steele, John Richardson, Andrea Checchi",Horror,"Decades after being executed for witchcraft, vengeful Princess Asa Vajda and her fiendish servant are resurrected and begin a bloody campaign to possess the body of Asa Vajda's beautiful look-alike descendant Princess Katia."
912,Henry: Portrait of a Serial Killer,1986,1h 23m,18,7.0, (43K),John McNaughton,"Mary Demas, Michael Rooker, Anne Bartoletti",Horror,"Arriving in Chicago, Henry moves in with ex-con acquaintance Otis and starts schooling him in the ways of the serial killer."
913,Ginger Snaps,2000,1h 48m,18,6.8, (56K),John Fawcett,"Emily Perkins, Katharine Isabelle, Kris Lemche",Horror,"Two death-obsessed sisters, outcasts in their suburban neighborhood, must deal with the tragic consequences when one of them is bitten by a deadly werewolf."
914,Dracula,1992,2h 8m,15,7.4, (262K),Francis Ford Coppola,"Gary Oldman, Winona Ryder, Anthony Hopkins",Horror,Centuries-old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and wreak havoc in the foreign land.
915,Zombi 2,1979,1h 31m,18,6.8, (33K),Lucio Fulci,"Tisa Farrow, Ian McCulloch, Richard Johnson",Horror,Strangers searching for a young woman's missing father arrive at a tropical island where a doctor desperately seeks the cause and cure of a recent epidemic of the undead.
916,Phantasm,1979,1h 29m,Youth not allowed,6.6, (44K),Don Coscarelli,"A. Michael Baldwin, Bill Thornbury, Reggie Bannister",Horror,"Newly orphaned teenager Mike Pearson, his older brother Jody, and their friends face off against a mysterious grave robber known as the Tall Man, who employs a lethal arsenal of unearthly weapons in their southern California town."
917,늑대 여인의 음모,1981,1h 31m,18,6.5, (43K),Joe Dante,"Dee Wallace, Patrick Macnee, Dennis Dugan",Horror,"After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem."
918,Misery,1990,1h 47m,15,7.8, (256K),Rob Reiner,"James Caan, Kathy Bates, Richard Farnsworth",Horror,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse."
919,Jacob's Ladder,1990,1h 53m,18,7.4, (126K),Adrian Lyne,"Tim Robbins, Elizabeth Peña, Danny Aiello",Horror,"Mourning his dead son, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death."
920,The Conjuring,2013,1h 52m,15,7.5, (606K),James Wan,"Vera Farmiga, Patrick Wilson, Lili Taylor",Horror,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.
921,Les diaboliques,1955,1h 57m,15,8.1, (72K),Henri-Georges Clouzot,"Simone Signoret, Véra Clouzot, Paul Meurisse",Horror,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.
922,Aliens,1986,2h 17m,12,8.4, (824K),James Cameron,"Sigourney Weaver, Carrie Henn, Michael Biehn",Horror,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring."
923,Carnival of Souls,1962,1h 18m,12,7.0, (30K),Herk Harvey,"Candace Hilligoss, Frances Feist, Sidney Berger",Horror,"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival."
924,인사이드,2007,1h 22m,R,6.7, (48K),Alexandre Bustillo,"Julien Maury, Alysson Paradis, Jean-Baptiste Tabourin, Claude Lulé",Horror,"Four months after the death of her husband, a woman on the brink of motherhood is tormented in her home by a strange woman who wants her unborn baby."
925,Near Dark,1987,1h 34m,18,6.9, (49K),Kathryn Bigelow,"Adrian Pasdar, Jenny Wright, Lance Henriksen",Horror,A small-town farmer's son reluctantly joins a traveling group of vampires after he is bitten by a beautiful drifter.
926,"Janghwa, Hongryeon",2003,1h 54m,12,7.1, (73K),Kim Jee-woon,"Lim Soo-jung, Yum Jung-ah, Kim Kap-su",Horror,"After being institutionalized in a mental hospital, Su-mi reunites with her sister, Su-yeon, and they return to live at their country home. But strange events plague the house, leading to surprising revelations and a shocking conclusion."
927,X-Tension,2003,1h 31m,Limited,6.7, (82K),Alexandre Aja,"Cécile de France, Maïwenn, Philippe Nahon",Horror,"Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror."
928,Dracula,1958,1h 22m,12,7.2, (30K),Terence Fisher,"Peter Cushing, Christopher Lee, Michael Gough",Horror,"When Jonathan Harker rouses the ire of Count Dracula for accepting a job at the vampire's castle under false pretenses, his friend Dr. Van Helsing pursues the predatory villain."
929,Cannibal Holocaust,1980,1h 35m,18,5.8, (66K),Ruggero Deodato,"Robert Kerman, Francesca Ciardi, Perry Pirkanen",Horror,"An anthropologist ventures into the Amazon rainforest on a rescue mission, where he recovers footage shot by a film crew documenting their disastrous encounters with local cannibal tribes."
930,더 체인질링,1980,1h 47m,R,7.1, (43K),Peter Medak,"George C. Scott, Trish Van Devere, Melvyn Douglas",Horror,"After experiencing tragic personal losses, a music professor rents a Seattle mansion with a troubled history."
931,Drag Me to Hell,2009,1h 39m,15,6.6, (227K),Sam Raimi,"Alison Lohman, Justin Long, Lorna Raver",Horror,An ambitious loan officer must find a way to shatter a curse that threatens her soul with damnation.
932,Cat People,1942,1h 13m,Approved,7.2, (28K),Jacques Tourneur,"Simone Simon, Tom Conway, Kent Smith",Horror,An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.
933,Deep Red,1975,2h 7m,18,7.5, (46K),Dario Argento,"David Hemmings, Daria Nicolodi, Gabriele Lavia",Horror,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.
934,El espinazo del diablo,2001,1h 46m,15,7.4, (74K),Guillermo del Toro,"Marisa Paredes, Eduardo Noriega, Federico Luppi",Horror,"After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover."
935,Invasion of the Body Snatchers,1978,1h 55m,15,7.4, (79K),Philip Kaufman,"Donald Sutherland, Brooke Adams, Jeff Goldblum",Horror,"When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, replicating the city's residents one body at a time."
936,Eraserhead,1977,1h 29m,15,7.2, (140K),David Lynch,"Jack Nance, Charlotte Stewart, Allen Joseph",Horror,"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newborn mutant child."
937,The Return of the Living Dead,1985,1h 31m,R,7.3, (75K),Dan O'Bannon,"Clu Gulager, James Karen, Don Calfa",Horror,"When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies."
938,The Mist,2007,2h 6m,15,7.1, (366K),Frank Darabont,"Thomas Jane, Marcia Gay Harden, Laurie Holden",Horror,"After a massive thunderstorm, an eerie, unwavering fog descends upon a Maine community. Locals seek refuge in a grocery store from the monstrous creatures now roaming the countryside killing everyone they encounter."
939,Candyman,1992,1h 39m,18,6.7, (108K),Bernard Rose,"Virginia Madsen, Tony Todd, Xander Berkeley",Horror,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth."
940,Day of the Dead,1985,1h 41m,18,7.1, (78K),George A. Romero,"Lori Cardille, Terry Alexander, Joseph Pilato",Horror,"As the world is overrun by zombies, a group of scientists and military personnel sheltering in an underground bunker in Florida must decide on how they should deal with the undead horde."
941,Paranormal Activity,2007,1h 26m,12,6.3, (269K),Oren Peli,"Katie Featherston, Micah Sloat, Mark Fredrichs",Horror,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence."
942,Dawn of the Dead,2004,1h 41m,18,7.2, (285K),Zack Snyder,"Sarah Polley, Ving Rhames, Jake Weber",Horror,"A nurse, a policeman, a young married couple and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies take refuge in a mega Midwestern shopping mall."
943,식스 센스,1999,1h 47m,12,8.2, (1.1M),M. Night Shyamalan,"Bruce Willis, Haley Joel Osment, Toni Collette",Horror,"After being shot by a resentful former patient whom he failed to help, a Philadelphia child psychologist seeks redemption by treating a young boy with a disturbing secret."
944,신체 강탈자의 침입,1956,1h 20m,15,7.7, (58K),Don Siegel,"Kevin McCarthy, Dana Wynter, Larry Gates",Horror,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.
945,Black Christmas,1974,1h 38m,15,7.1, (54K),Bob Clark,"Olivia Hussey, Keir Dullea, Margot Kidder",Horror,"During their Christmas break, a group of sorority girls are stalked by a stranger."
946,Martyrs,2008,1h 39m,18,7.0, (117K),Pascal Laugier,"Morjana Alaoui, Mylène Jampanoï, Catherine Bégin",Horror,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity."
