Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
1058,Hands of Stone,2016,1h 51m,15,6.6, (18K),Jonathan Jakubowicz,"Edgar Ramírez, Robert De Niro, Usher",Sport,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.
1059,Weekend of a Champion,1972,1h 20m,,7.2, (740),Frank Simon,"Roman Polanski, Jackie Stewart, Roman Polanski, Grace Kelly",Sport,"Filmmaker Roman Polanski spends a weekend with world champion driver Jackie Stewart as he attempts to win the 1971 Monaco Grand Prix, offering an extraordinarily rare glimpse into the life of a gifted athlete at the height of his powers."
1060,Sporting Blood,1931,1h 22m,Passed,6.0, (446),Charles Brabin,"Clark Gable, Ernest Torrence, Madge Evans",Sport,"The saga of thoroughbred Tommy Boy, born in a rain puddle, and his various owners as he evolves into a a champion stakes horse."
1061,The Lusty Men,1952,1h 53m,Approved,7.3, (4K),Nicholas Ray,"Robert Parrish, Susan Hayward, Robert Mitchum, Arthur Kennedy",Sport,Retired rodeo champion Jeff McCloud agrees to mentor novice rodeo contestant Wes Merritt against the wishes of Merritt's wife who fears the dangers of this rough sport.
1062,The Crowd Roars,1932,1h 25m,Passed,6.2, (1.6K),Howard Hawks,"James Cagney, Joan Blondell, Ann Dvorak",Sport,Race car driver becomes overprotective of his brother when he decides to become a racer as well.
1063,A Step Away,1980,2h,,7.7, (30),Roberto Ponce,"Marcos Zurinaga, Orson Welles, Carlos Montalbán",Sport,"A documentary film chronicling the VIIIth Pan American Games held at San Juan, Puerto Rico from July 1st to 15th, 1979."
1064,Super Speedway: The Making of...,1998,,,7.0, (12),Patrick Gariup,"James Porteous, Stephen Low, Carl Haas, Mario Andretti",Sport,
1065,Born Reckless,1958,1h 20m,Approved,4.8, (278),Howard W. Koch,"Mamie Van Doren, Jeff Richards, Arthur Hunnicutt",Sport,"Kelly competes in rodeos to earn money and buy his dream land. He rescues Jackie and travel together. Jackie falls for Kelly, but he's focused on his ambition, getting distracted by other women. Jackie tries to convince him to settle down."
1066,The Christian Licorice Store,1971,1h 30m,R,5.1, (151),James Frawley,"Beau Bridges, Maud Adams, Gilbert Roland",Sport,A tennis champion falls in with the Hollywood crowd. He soon finds himself being corrupted by the life in the fast lane.
1067,Speed,1936,1h 10m,Approved,5.7, (691),Edwin L. Marin,"James Stewart, Wendy Barrie, Una Merkel",Sport,"With the help of his mechanic buddy, an engineer, and the company's attractive new publicist, an automotive test driver struggles to develop a new carburetor by entering cars in the Indy 500 and speed trials at California's Muroc Dry Lake."
1068,My Brother Talks to Horses,1947,1h 32m,Approved,6.1, (290),Fred Zinnemann,"Jackie 'Butch' Jenkins, Peter Lawford, Beverly Tyler",Sport,"A classic film featuring a boy who is able to hear what the racehorses at the track are thinking. Using his knowledge of their moods, he figures out how well they will run, and tells his older brother who is going to win that day. This earns him a reputation and gains him much attention, after people start to believe him."
1069,Boots Malone,1952,1h 42m,Approved,6.9, (514),William Dieterle,"William Holden, Stanley Clements, Basil Ruysdael",Sport,Rich kid ducks school and goes to the racetrack to learn how to be a jockey.
1070,Run for Your Life,1988,1h 30m,,4.8, (104),Terence Young,"David Carradine, Lauren Hutton, George Segal",Sport,"Major Charles Forsythe (Carradine) is a Vietnam veteran U.S. Army officer stationed near Rome. He is a brutal, if effective, commander who was ""fragged"" by his own men in Vietnam. When he is denied promotion because of the number of men injured during his training exercises, he takes out his anger by beating his pregnant wife Sarah (Hutton). She miscarries. On her release from the hospital, Sarah is determined to get back into shape and begins running. She meets Alan Morani (Segal) a former Olympic runner who is a paraplegic as the result of a car accident. Morani offers to coach Sarah to run in the Rome marathon, a race which her husband has won two years in a row. Sarah realizes that winning the race is the best way to avenge the death of her baby and destroy her husband's ego."
1071,Spooner,1989,1h 38m,,6.7, (152),George Miller,"Robert Urich, Jane Kaczmarek, Paul Gleason",Sport,An escaped forger (Robert Urich) poses as a high-school wrestling coach.
1072,Dorf and the First Games of Mount Olympus,1988,30m,,6.4, (103),Lang Elliott,"Vincent Schiavelli, Tim Conway, Anthony De Franco",Sport,"Avid diminutive sportsman Derk Dorf is now an Olympian who must organize the first Olympic Games. He presents various disciplines, but his fellow citizen Leonard keeps beating him which only increases Derk's frustration."
1073,Dorf's Golf Bible,1988,30m,,6.2, (114),Roger Beatty,"Roger Beatty, Tim Conway, Eddie Deezen",Sport,"In this sequel to Dorf on Golf, avid diminutive sportsman Derk Dorf and his new dorky caddie play some golf. However, a god-like narrator decides to use them to teach the viewers the commandments of the gold bible. A sexy angel helps."
1074,The Loneliest Runner,1976,1h 14m,,7.2, (514),Michael Landon,"Lance Kerwin, Brian Keith, DeAnn Mears",Sport,A young boy who still wets the bed finds escapism from his abusive mother and his own embarrassment by going running after school.
1075,Banning,1967,1h 42m,Approved,5.7, (367),Ron Winston,"Robert Wagner, Anjanette Comer, Jill St. John",Sport,A hustling golf pro takes a golf instructor job at an exclusive country club where the owner and his son-in-law are fleecing the wealthy guests by using various schemes.
1076,Body Slam,1986,1h 32m,PG,5.2, (1.5K),Hal Needham,"Dirk Benedict, Tanya Roberts, Roddy Piper",Sport,A down-on-his-luck music manager for the fictional rock band Kick finds his luck changing when he by mistake also starts managing a successful wrestling duo.
1077,Wilt Chamberlain: Borscht Belt Bellhop,2013,9m,,7.1, (25),Caroline Laskow,Ian Rosenberg,Sport,"Before Wilt Chamberlain became a basketball legend, he spent two summers working and playing basketball at a Catskills resort. This documentary reveals a pivotal chapter in his life and a fascinating glimpse of a time when a different era of basketball met the Borscht Belt in its heyday."
1078,Superdome,1978,1h 40m,,3.0, (447),Jerry Jameson,"David Janssen, Edie Adams, Clifton Davis",Sport,"During Superbowl, there's lots of drama, when one of the players has to juggle the game and his marriage while the team's star quarterback is being courted by a management firm. Also, a killer is running around."
1079,The Kid from Left Field,1979,1h 40m,,5.7, (244),Adell Aldrich,"Gary Coleman, Robert Guillaume, Gary Collins",Sport,"Jackie Robinson ""J.R."" Cooper is a kid who loves baseball, and also the son of a former major leaguer now down on his luck (and now a vendor working the stands at games)."
1080,Boxer,1984,2h 44m,,6.5, (211),Raj N. Sippy,"Tanuja Samarth, Mithun Chakraborty, Rati Agnihotri",Sport,"Shanker is jailed for theft and there meets with Tony, who introduces him to professional boxing, after witnessing him fight an inmate. When he gets out of jail, Shanker takes up professional boxing."
1081,Death on the Diamond,1934,1h 11m,Approved,6.0, (485),Edward Sedgwick,"Robert Young, Madge Evans, Nat Pendleton",Sport,"A losing baseball team starts losing its players to strange killings, and the team's new pitcher takes a swing at finding the killer."
1082,Kong Curling,2011,1h 30m,,6.2, (2.6K),Ole Endresen,"Atle Antonsen, Linn Skåber, Kåre Conradi",Sport,Curling skip Truls Pålsen's team has to make a come back after suffering from psychic problems with oversizing details.
1083,Jo Jeeta Wohi Sikandar,1992,2h 54m,Not Rated,8.1, (27K),Mansoor Khan,"Aamir Khan, Ayesha Jhulka, Deepak Tijori",Sport,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race."
1084,Wôtâ bôizu,2001,1h 31m,All,7.1, (3.2K),Shinobu Yaguchi,"Satoshi Tsumabuki, Hiroshi Tamaki, Akifumi Miura",Sport,"In a Japanese high school, a class of adolescent geeks joins the new synchronized swimming teacher and takes up the challenge to take part in the competition, in spite of the mockeries of the ""real sportsmen""."
1085,"Szabadság, szerelem",2006,2h 3m,,6.9, (4.7K),Krisztina Goda,"Kata Dobó, Iván Fenyö, Sándor Csányi",Sport,"At the 1956 Olympic Games in Melbourne, the Hungarian water polo team faces off against the Russians in what will become known as one of the bloodiest matches in the sport's history."
1086,Maker of Men,1931,1h 11m,Passed,4.9, (162),Edward Sedgwick,"Jack Holt, Richard Cromwell, Joan Marsh",Sport,"Bob plays football badly, so his father Coach Dudley, his girlfriend Dorothy, and his school reject him. He joins a rival college team and aims to defeat his dad's team."
1087,The Kid from Cleveland,1949,1h 29m,Approved,5.6, (149),Herbert Kline,"George Brent, Lynn Bari, Russ Tamblyn",Sport,Baseball team (the Cleveland Indians) helps a troubled teenaged fan.
1088,College Coach,1933,1h 16m,Approved,5.8, (545),William A. Wellman,"Dick Powell, Ann Dvorak, Pat O'Brien",Sport,"Coach Gore, a ruthless and cynical big-time football coach, neglects his wife in his unrelenting drive to make Calvert College a football power."
1089,Big Leaguer,1953,1h 11m,Approved,6.0, (534),Robert Aldrich,"Edward G. Robinson, Vera-Ellen, Jeff Richards",Sport,"John Lobert runs a training camp in Florida for the New York Giants. Every year, he evaluates the hopefuls to pick the best for a minor league contract. They all have dreams and talent, but the elimination whittles them down to a lucky few who'll get the $150 a month contract. This year John's niece comes down from the home office in New York and is attracted to tall quiet Adam."
1090,Over the Goal,1937,1h 3m,Approved,4.8, (194),Noel M. Smith,"June Travis, William Hopper, Johnnie Davis",Sport,"Injured Carlton College quarterback Ken Thomas promises his girlfriend that he will not play again; when she relents, he is kidnapped by crooks hoping to make money from The Big Game."
1091,Streetball: The AND 1 Mix Tape Tour,2002–,46 eps,,8.1, (57),Grayson Boucher,"Robin Kennedy, Aaron Owens",Sport,Streetball documents the greatest basketball players in the world who don't play organized ball.
1092,"Touchdown, Army",1938,1h 10m,Approved,5.5, (23),Kurt Neumann,"John Howard, Mary Carlisle, Robert Cummings",Sport,"Prep football star Jimmy Howal gets a reception far different from what he expected when he enters West Point. His cocky attitude earns him the enmity of many upperclassmen, especially hot-tempered southerner Brandon Culpepper, who also sees Howal as a rival for beautiful Toni Denby, daughter of West Point officer Colonel Denby. Just before the Army-Navy football game, Howals' name is posted as failing French, and the cadets fear he will be kept from playing because of it. (The Paramount writers overlooked the fact that since Howal was a plebe nee freshman student, he couldn't have played anyway as freshman weren't eligible for the varsity in this period.) Toni agrees to tutor Howal, but she, unknowingly, uses an old examination which Is the basis for the new test. Howal realizes what has happened when he passes the exam with flying colors, and suspects Toni of having set out to make a fool of him."
1093,One in a Million: The Ron LeFlore Story,1978,1h 40m,TV-PG,6.8, (247),William A. Graham,"LeVar Burton, Madge Sinclair, Paul Benjamin",Sport,"True story of Ron LeFlore, a troubled Detroit youth who rose from Michigan prisons to star in Major League Baseball."
1094,$1000 a Touchdown,1939,1h 11m,Approved,5.4, (140),James P. Hogan,"Joe E. Brown, Martha Raye, Eric Blore",Sport,"A show-biz couple inherit a college on the brink of bankruptcy. In a bid to increase funding they attempt to build up the college football team by offering $1,000 for every touchdown scored."
1095,AND 1 Mix Tape Vol.4,2001,20m,,8.7, (80),Michael Kuhn,"Phillip Champion, Luis Da Silva Jr., Waliyy Dixon",Sport,Highlight compilation video of summer basketball leagues across America and 'street' pick-up basketball games.
1096,Harmon of Michigan,1941,1h 5m,Approved,6.7, (76),Charles Barton,"Tom Harmon, Anita Louise, Forest Evashevski",Sport,"Tom Harmon (ol' # 98 for the Michigan Wolverines, husband of actress Elyse Knox and father of Mark Harmon and Kelly Harmon) took a back seat to no one on the football field (except the Minnesota Gophers) or, later, in the broadcast booth, but, on film, he managed to find himself in two of the all-time bad sports movies...""The Spirit of West Point"" and ""Harmon of Michigan."" The latter, if it had been a true-life biography of Tom Harmon, might have made a passable film but after a short prologue, narrated by sports writer Bill Henry who is not the same as actor William Henry, that semi-recaps Harmon's football-playing days at the University of Michigan, it quickly develops into a mess that indicates the director and writers used the technical adviser, Coach Jeff Cravath, only to put plays on the blackboard. Once Harmon,(supposedly playing himself but the character he plays here has more character flaws than the law allows), graduates from Michigan, he marries his college sweetheart Peggy Adams (Anita Louise), turns up his nose at the prospect of playing professional football---a poor-paying and not-that-well respected job in 1941---and starts a vagabond tour of coaching tank-water colleges. Authenicity went out the window when the narration ended, as did any kind of time tracking, as everything that follows seems to happen in a single football season. Tom takes an assistant coach job at a cow-pasture college under Jimmy Wayburn (William Hall) and lasts one day before Wayburn fires him. Then he signs to play for a College All-Star team doing exhibition games against pro teams, but his team-mates, hacked because Tom gets star billing, lay down on him and he gets smacked down hard on every play. One of the leaders willing to let Harmon get slaughtered is old Michigan teammate Forrest Evashevski (playing himself), a life-long friend in real life and Godfather to Mark Harmon and a long-time respected coach at the University of Iowa. Harmon wins the game by himself, but decides this isn't his cup of tea. He hangs around the house a few weeks, then gets a job as an assistant under old-time coach Pop Branch at a college that has three buildings on campus and a football stadium seating 100,000 fans. He helps Pop win a few games (still ticking along in what appears to be the same fall football season), but the alumni at Webster College are tired of losing, fire their coach and hire Harmon away from Pop. Harmon takes over the Webster team in mid-season and becomes the all-time example of a hard-ass coach willing to win at any cost, including installing a screen-pass play that depends on an illegal blocking scheme---the Flying Wedge---to make it work. His Webster team begins to thump their opponents by large scores, usually leaving the other team battered and bloodied by the use of the illegal blocking scheme. They win four or five games which, based on the writers time scheme, would have them playing 20 games a season in what was then a nine-and-ten game season. Plus, the press and other coaches around and about, are up in arms about Harmon's tactics, but the jerks refereeing the games evidently haven't read the rule book nor the newspapers and throw no penalty flags against his team. Well, one referee does once, but he never officiated nor had lunch in that town again. It, by any reasonable calendar must now be July of the next year in a season that should have ended in December, and hard-case Harmon's team is going up against Pop's team (where Harmon coached earlier in this never-ending season) and Pop drops by and tells Tom he ain't all that fond of Tom's coaching methods, but Tom poo-pahs him off, and then sends his team out and they gleefully dismantle Pop's fair-playing team by 109-0. But Webster's quarterback Freddie Davis (Stanley Brown) suffers a concussion running a play Harmon calls just to run up the score even higher---Harmon evidently didn't read the script because nobody using their own name would want this character perceived as Himself---and it's nip-and-tuck whether Freddie will get out of the hospital alive. It gets even stickier when Freddie parents drop their hospital vigil long enough to tell Tom they are right proud that he is Freddie's coach. Say what? Tom sees the light and reverts back to the good old boy he started out as."
1097,World in My Corner,1956,1h 22m,Approved,6.3, (437),Jesse Hibbs,"Audie Murphy, Barbara Rush, Jeff Morrow",Sport,"Up and coming ambitious boxer Tommy Shea must choose between making dishonest money with crooked promoter Harry Cram or honestly winning a title, as advised by his manager Dave Bernstein."
1098,Speed to Spare,1937,1h,Approved,,,Lambert Hillyer,"Charles Quigley, Dorothy Wilson, Edward J. Nugent",Sport,"The champion race car driver Tommy Morton is the eternal rival to less-ethical speed king Larry 'Skids' Brannigan. What no one knows is that Tommy and Skids are actually brothers, separated at birth. Driven by a filial devotion that he can't explain, Tommy tries to dissuade Skids from recklessness, only to be ""repaid"" when Skids tries to steal away Tommy's blond girl-friend Eileen Hart."
1099,The Spirit of Stanford,1942,1h 13m,Approved,3.4, (56),Charles Barton,"Frankie Albert, Marguerite Chapman, Matt Willis",Sport,"The Spirit of Stanford finds high school quarterback Frankie Albert, cocky because of his football abilities, heading for Stanford while his teammate, Cliff Bernard, opts for the University of California, which in those days required no city attribute. Frankie hitches a ride with Fay Edwards, also Stanford bound. Frankie rooms with Link Wyman who disagrees with (according to the writers) Frankie's idea that college is just a place in which to gain a reputation for gridiron heroics. After ""proving his stuff"" on the freshman team, which goes unbeaten for the first time in 37 years Frankie meets June Rogers, who works on the campus paper. Frankie gets even better on the varsity in the next two years, while Fay (his transportation to Stanford) has chosen him as the topic of her psychology thesis. June, in her campus gossip column, reveals Frankie was Fay's guinea pig and he quits the team in disgust."
1100,AND 1 Mix Tape Vol. 5,2002,40m,,7.9, (48),Michael Kuhn,"Rafer Alston, Philip Champion, Waliyy Dixon",Sport,
1101,Saturday's Hero,1951,1h 51m,,6.3, (258),David Miller,"John Derek, Donna Reed, Sidney Blackmer",Sport,A star high school football player goes through the ups and downs of 'big-time' college athletics in the 1950's.
1102,Burn 'Em Up O'Connor,1939,1h 10m,Approved,5.3, (197),Edward Sedgwick,"Dennis O'Keefe, Cecilia Parker, Nat Pendleton",Sport,"A series of identical accidents kills racing drivers, but a dim-witted mechanic suspects they were not accidents."
1103,Trading Hearts,1988,1h 28m,PG,5.0, (169),Neil Leifer,"Raul Julia, Beverly D'Angelo, Jenny Lewis",Sport,"A baseball-loving small girl decides to hook up her favorite down-on-his-luck baseball player and her mom, a down-on-her-luck lounge singer. Then her controlling rich granddad tries to force her mother to send the girl to live with him."
1104,The Guy Who Came Back,1951,1h 31m,Approved,6.3, (99),Joseph M. Newman,"Paul Douglas, Joan Bennett, Linda Darnell",Sport,"Former football star Harry Joplin is down on his luck, both in his career and in his married life. He seems convinced of his own unworthiness, but a chance to play in a charity football game helps him see his life in a new light."
1105,The All-American,1932,1h 19m,Approved,6.1, (85),Russell Mack,"George Stevens, Richard Arlen, Andy Devine, Gloria Stuart",Sport,The story of the rise and fall of an All-American football player.
1106,The Ball Game,1898,1m,,4.1, (241),William Heise,"Scoops Carey, Zane Grey, Scott Stratton",Sport,"""The Reading's [Pennsylvania] pitcher has just let a Newark [New Jersey] batsman walk to first. Our camera is stationed about twenty feet from the bag, and the satisfied grin of the runner is great as he touches first and gets up on his toes for second. Next man cracks first ball pitched for a two-bagger, and races for the base with a wonderful burst of speed. First baseman just misses a put out. Very exciting. Man on the coaching line yells, and umpire runs up and makes decision. Small boy runs past back of the catcher close to the grand stand, where there is great commotion. A most excellent subject, treated brilliantly."""
1107,Crazylegs,1953,1h 27m,Approved,5.5, (240),Francis D. Lyon,"Elroy 'Crazylegs' Hirsch, Lloyd Nolan, Joan Vohs",Sport,"The story of the life and career of football star Elroy ""Crazylegs"" Hirsch (who plays himself)."
1108,"Fireman, Save My Child",1927,1h,,4.3, (13),A. Edward Sutherland,"Wallace Beery, Raymond Hatton, Josephine Dunn",Sport,"Two firemen must put up with a variety of travails in their job, especially their chief's spoiled and bratty daughter, who keeps turning in false alarms whenever she needs some heavy lifting done so that she can get the responding firemen to do it."
1109,"Boxing Match; or, Glove Contest",1896,,,4.4, (63),Birt Acres,,Sport,"Stage boxing match between Sergeant-Instructor Barrett and Sergeant Pope, with a round, interval, and knockout."
1110,Indianapolis Speedway,1939,1h 25m,Approved,5.6, (262),Lloyd Bacon,"Ann Sheridan, Pat O'Brien, John Payne",Sport,"Joe is the three-time Indy champion who still races to put young Eddie through college. Joe wants a better life for Eddie, and he explodes when he finds out that Eddie quit school for a racing career. Joe tries to teach Eddie the trade, but they separate when Eddie will not drop ""bad girl"" Frankie. When Joe causes the death of a driver at the next race, he quits racing and wanders around. Joe winds up at Indianapolis where Eddie is driving the Martin Special."
1111,Winner Take All,1932,1h 6m,Passed,6.0, (652),Roy Del Ruth,"James Cagney, Marian Nixon, Guy Kibbee",Sport,"Young boxer Jim Kane, resting at a New Mexico ""health ranch,"" meets and falls for Peggy Harmon, former nightclub table singer...who needs $600 more for her sickly son to stay in the place. To help her, Jim endangers his health with a tough boxing match in Tijuana. Before long, he's back fighting while Peggy stays in the desert. But in the city, after new triumphs, Jim meets Joan, a teasing Society blonde. Will he see through her before it's too late?"
1112,Joe Torre: Curveballs Along the Way,1997,1h 35m,PG,5.1, (208),Sturla Gunnarsson,"Paul Sorvino, Robert Loggia, Barbara Williams",Sport,"Joe Torre after failing to win a championship when he was a professional baseball player and as Manager to three teams is named Manager of the Yankees. And he finds himself having players like Dwight Gooden, Wade Boggs and Daryl Strawberry who are considered has beens. And players like David Cone who are ill. But nevertheless thinks he can win with them. At the same he deals with the loss of one brother and another brother battling the same condition that killed his brother."
1113,Waking Up Wally: The Walter Gretzky Story,2005,1h 30m,PG,6.6, (149),Dean Bennett,"Tom McCamus, Victoria Snow, Tara Spencer-Nairn",Sport,"Based on the book written by Walter Gretzky, recounting his recovery from a stroke which left him without any memory of his son Wayne."
1114,Rise and Walk: The Dennis Byrd Story,1994,1h 28m,,6.2, (215),Michael Dinner,"Peter Berg, Kathryn Morris, Wolfgang Bodison",Sport,"The true story of Dennis Byrd, his football career, his terrible accident, and his miraculous recovery and rehabilitation."
1115,Hajime no ippo - Champion road,2003,1h 30m,,8.1, (2.3K),Satoshi Nishimura,"Kôhei Kiyasu, Kenji Utsumi, Seizô Katô",Sport,"As the new Champion, Ippo now must protect his title against some of the best boxers available."
1116,Shannon's Rainbow,2009,1h 32m,PG,5.5, (870),Frank E. Johnson,"Julianne Michelle, Daryl Hannah, Michael Madsen",Sport,"The death of a teenager's father leaves her orphaned until she discovers the mother she never knew. When she travels to meet her, she befriends a horse trainer. Together they win races and form new bonds that lead her back to happiness."
1117,Haega seojjogeseo ddeundamyun,1998,1h 40m,15,5.8, (167),Eun Lee,"Lim Chang-jung, Ko So-young, Cha Seung-won",Sport,The classic love story between the famous actress and the plain ordinary man.
1118,Ashita no Jô,1980,2h 33m,Not Rated,7.3, (303),Tetsuya Chiba,"Osamu Dezaki, Yoichiro Fukuda, Teruhiko Aoi, Jûkei Fujioka, Toshiyuki Hosokawa",Sport,"While serving his sentence in a Tokyo juvenile detention center, a wandering orphaned slum-dog enters the world of professional boxing after befriending an incarcerated pugilistic prodigy."
1119,Fighting Back: The Story of Rocky Bleier,1980,1h 35m,Not Rated,6.7, (195),Robert Lieberman,"Robert Urich, Bonnie Bedelia, Richard Herd",Sport,"Football jock Rocky Bleier makes it all the way to the pros with the Pittsburgh Steelers, only to be drafted in the Vietnam War. Wounded by a hand grenade overseas, Bleier returns to the U.S., and told he will never walk again. However, after a lengthy, grueling rehabilitation, Bleier ultimately walks again. Soon, he trains with his old team for inspiration. Boss Art Rooney's sympathy and regard for Bleier pays off when Bleier improbably comes all the way back, ultimately playing for a Super Bowl Championship with the Steelers. But are all the good feelings and inspiration Bleier engenders enough to carry him to an NFL championship?"
1120,The Gordon Sisters Boxing,1901,2m,,4.8, (203),Edwin S. Porter,"Bessie Gordon, Minnie Gordon",Sport,"The scene is a theatre stage with a painted panorama of French garden, with a central alley between lawns, with a couple of marble steps and balcony in front, and a line of trees in the background. Two young women step in front of this scenario, one in black, and the other in white knee-length skirts and sleeveless shirts. Both are curly blondes, keeping their hair in place by means of ribbons. They have 8-ounce boxing gloves (228 grams) well tied to their wrists. They box each other in fast, intuitive action, with not much protection. Most punches end on the opponent's leather clad fists, but several reach their bare arms, and they exchange at least 20 punches to head and chest, at close quarter and with considerable power, showing that both sisters had reasonable training in boxing, and were not afraid of taking punches themselves. The girl in black seems to dominate most of the 1m30s round, though near the end the girl in white does a courageous comeback # not enough to win, if points were awarded. The fight, or the film copy from which the tape was extracted, ends suddenly, after a solid head punch by the black skirted girl # but it's not enough to down her similarly strong opponent."
1121,Colorado Cowboy: The Bruce Ford Story,1993,1h 16m,,6.8, (21),Arthur Elgort,Bruce Ford,Sport,"The story of rodeo bronco rider Bruce Ford, a five-time world champion and a legend in the sport."
1122,Field of Vision,2011,1h 23m,TV-G,7.8, (91),Gregg Champion,"Faith Ford, Tony Oller, Joe Adler",Sport,A high-school football player must make a difficult decision regarding bullies.
1123,Ready to Run,2000,1h 36m,TV-G,5.3, (461),Duwayne Dunham,"Krystle Po, Jason Dohring, Lillian Hurst",Sport,"A 14-year-old girl who works at a racetrack trains a talking racehorse with issues, transforming him into a winner."
1124,Eden Valley,1995,1h 35m,,7.4, (34),Amber Production Team,"Richard Grassick, Brian Hogg, Darren Bell, Mike Elliot",Sport,"Set in the harness racing fraternity, this feature drama explores the conflict between urban and rural values and the relationship between an estranged father and son."
1125,Legendary Champions,1968,1h 17m,,7.4, (63),Harry Chapin,"Norman Rose, Georges Carpentier, Jack Dempsey",Sport,Documentary focusing on heavyweight boxing champions from 1882 to 1929.
1126,Glory,1956,1h 40m,Approved,5.7, (257),David Butler,"Margaret O'Brien, Walter Brennan, Charlotte Greenwood",Sport,"Clarabel lives on a Kentucky horse farm and has a special love for the filly Glory. With the help of Chad, Clarabel can prevent Glory's sale and keep her to train her and eventually enter her for the Kentucky Derby."
1127,Okkadu,2003,2h 51m,Not Rated,8.0, (11K),Gunasekhar,"Mahesh Babu, Bhoomika Chawla, Prakash Raj",Sport,A Kabbadi player rescues a young woman from an unwanted marriage and hides her in his home.
1128,Fast Company,1953,1h 7m,,5.0, (211),John Sturges,"Howard Keel, Polly Bergen, Marjorie Main",Sport,"Carol inherits her father's stable and leaves NY. Trainer Rick hides his horse Gay Fleet's talent to buy it cheap from her. Mercedes, Rick's admirer from a rival stable, discovers and reveals his scheme."
1129,Against the Tide,2013,45m,TV-PG,7.7, (57),Mark Davis,"George Roy, Keith Dunnavant, Don Keith, Dave Ullin",Sport,"A Showtime Sports chronicle of the seminal 1970 college football match up between Alabama's Crimson Tide and USC Trojans at Birmingham's Legion Field. Through interviews with former Alabama legends Joe Namath, John Mitchell and USC stars Sam ""Bam"" Cunningham, Jimmy Jones and more, this documentary examines coach Paul ""Bear"" Bryant's surprising decision to bring a dominant, racially integrated football team onto the field in Birmingham for the very first time and reveals the impact college football played in the struggle for integration."
1130,Mou ye chi sing,2008,1h 41m,Unrated,5.4, (323),Lawrence Ah-Mon,"Scud, Yu Chung Leung, Ron Heung, John Tai",Sport,"The actual members of the Hong Kong Baseball Team all prove themselves to be natural actors by playing themselves in this fictional youth drama set in 2004. In a city where baseball culture is non-existent, these baseball players are a minority by choice. The experience teaches them to be free-thinkers in dealing with love, friendship and their own sexuality. It also enables them to find the will to live in the face of death and the strength to conquer losing in a spectatorless sport."
1131,Home in Indiana,1944,1h 46m,Approved,6.5, (564),Henry Hathaway,"Walter Brennan, Lon McCallister, Jeanne Crain",Sport,"A lad with a penchant for trouble is sent to live with his aunt and uncle in Indiana. Though he's not happy about the arrangement at first, his love of horses and his affection for a young filly that he plans to race make life bearable. He also finds romance with tomboyish Char who shares his love for horses."
1132,Ruby Jean and Joe,1996,1h 39m,,6.7, (392),Geoffrey Sax,"Tom Selleck, Rebekah Johnson, JoBeth Williams",Sport,The elderly and fading rodeo-rider Joe Wade (Tom Selleck) picks up the young female hitchhiker Ruby Jean (Rebekah Johnson). Even though that Joe is constantly being corrected by Ruby Jean their beginning friendship is growing. Their conversations on the road puts both of them in a position to deal with their lives.
1133,The Big Fix,1947,1h 3m,,5.5, (43),James Flood,"James Brown, Sheila Ryan, Noreen Nash",Sport,"Ken Williams (James Brown), a star basketball player on a college team learns that a police lieutenant (Regis Toomey) is the head of a gambling ring attempting to fix basketball games by bribing the players. With the aid of some of his ex-GI buddies, he exposes the gamblers."
1134,West of Broadway,1926,58m,Passed,,,Robert Thornby,"Priscilla Dean, Arnold Gray, Majel Coleman",Sport,"When Bruce Elwood, a Wyoming rancher, hears that golf-champion Freddie Hayden is in an area golf tournament, he sends word that he would like Freddie to come teach golf lessons at his Cowboy Golf Club. Upon arriving, and much to the dismay of Elwood, Freddie turns out to be a woman. She remains and the ranch cowboys neglect their work to take lessons from Freddie. Bad Willie, the area's leading cattle rustler and baddest badman, also is attracted to Freddie."
1135,The Harlem Globetrotters,1951,1h 18m,Approved,6.0, (271),Phil Brown,"Will Jason, Harlem Globetrotters, Thomas Gomez, Dorothy Dandridge",Sport,A student drops out of college to chase fame and fortune with the Harlem Globetrotters.
1136,Thammudu,1999,2h 40m,,7.9, (3.8K),P.A. Arun Prasad,"Preeti Jhangiani, Aditi Govitrikar, Achyuth",Sport,"An aimless student is banished from his home by his father. When his brother, a boxing champion, gets injured, the student must step up and take his brother's place."
1137,There Ain't No Justice,1939,1h 23m,,6.1, (71),Pen Tennyson,"Jimmy Hanley, Edward Rigby, Mary Clare",Sport,A young boxer falls in with a crooked fight promoter.
1138,Miracle on the 17th Green,1999,1h 40m,,5.6, (238),Michael Switzer,"Robert Urich, Meredith Baxter, Donnelly Rhodes",Sport,"A 50 year old adman (Robert Urich) loses his job. Rather than facing trying to find a new job, he decides to try to make it on the senior golf tour. This causes him to neglect his wife (Meredith Baxter) and family."
1139,The Great John L.,1945,1h 36m,Approved,6.8, (85),Frank Tuttle,"Linda Darnell, Barbara Britton, Greg McClure",Sport,Women in the life of prizefighter John L. Sullivan.
