Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Description,Genre
2713.0,Insidious: Chapter 2,2013,1h 46m,15,6.6, (199K),James Wan,"Patrick Wilson, Rose Byrne, Barbara Hershey","The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily.",Horror
2714.0,The Thing,2011,1h 43m,15,6.2, (152K),Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen","A group of scientists researching an alien spaceship found in the Antarctic come face to face with the ship's, not quite dead, occupant.",Horror
2715.0,House on Haunted Hill,1999,1h 33m,18,5.6, (63K),William Malone,"Geoffrey Rush, Famke Janssen, Taye Diggs","An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",Horror
2716.0,The Last Winter,2006,1h 41m,Not Rated,5.5, (10K),Larry Fessenden,"Ron Perlman, James Le Gros, Connie Britton","Sent to evaluate the environmental impact of oil drilling in the Arctic, James Hoffman clashes with the drilling crew's chief, who wants to get the job done.",Horror
2717.0,La sindrome di Stendhal,1996,2h,Not Rated,6.0, (9.7K),Dario Argento,"Asia Argento, Thomas Kretschmann, Marco Leonardi",A detective falls under hallucinatory spells while trying to capture the sadistic man who raped her.,Horror
2718.0,Roadgames,1981,1h 41m,PG,6.6, (10K),Richard Franklin,"Stacy Keach, Jamie Lee Curtis, Marion Edward","A laid-back American truck driver in south Australia suspects a man with a green van of killing young women along his route, and becomes embroiled in a game of cat-and-mouse to catch him.",Horror
2719.0,Alien³,1992,1h 54m,15,6.4, (347K),David Fincher,"Sigourney Weaver, Charles S. Dutton, Charles Dance","Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor.",Horror
2720.0,Lovely Molly,2011,1h 40m,18,5.3, (10K),Eduardo Sánchez,"Gretchen Lodge, Johnny Lewis, Alexandra Holden","Newlywed Molly moves into her deceased father's house in the countryside, where painful memories soon begin to haunt her.",Horror
2721.0,Frankenweenie,2012,1h 27m,12,6.9, (124K),Tim Burton,"Catherine O'Hara, Martin Short, Martin Landau","When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.",Horror
2722.0,"Count Yorga, Vampire",1970,1h 33m,PG-13,5.7, (3.3K),Bob Kelljan,"Robert Quarry, Roger Perry, Michael Murphy","A couple invites a Count from Hungary, who recently immigrated to America, to conduct a seance for the woman's recently deceased mother, oblivious to the fact that he is actually a vampire.",Horror
2723.0,"Mumsy, Nanny, Sonny & Girly",1970,1h 42m,R,6.5, (1.7K),Freddie Francis,"Michael Bryant, Ursula Howells, Pat Heywood","A wealthy, fatherless British clan kidnaps bums and hippies and forces them to participate in an elaborate role-playing game in which they are the perfect family; those who refuse or attempt escape are ritualistically murdered.",Horror
2724.0,회색 벨벳 위의 네 마리 파리,1971,1h 44m,PG,6.5, (11K),Dario Argento,"Michael Brandon, Mimsy Farmer, Jean-Pierre Marielle","A musician is stalked by an unknown homicidal maniac, who blackmails him for the accidental killing of another stalker.",Horror
2725.0,"As Above, So Below",2014,1h 33m,15,6.3, (127K),John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge","When a team of explorers venture into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",Horror
2726.0,Sílení,2005,1h 58m,Not Rated,7.1, (4.1K),Jan Svankmajer,"Jan Tríska, Pavel Liska, Anna Geislerová","A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted.",Horror
2727.0,House of Dracula,1945,1h 7m,Approved,5.7, (6.7K),Erle C. Kenton,"Onslow Stevens, John Carradine, Lon Chaney Jr.",The Wolf Man and Count Dracula beg Dr. Edelman to cure them of their killing instincts but Dracula schemes to seduce the doctor's nurse.,Horror
2728.0,El vampiro,1957,1h 35m,15,6.9, (1.2K),Fernando Méndez,"Abel Salazar, Ariadne Welter, Carmen Montejo",A Mexican girl returns home for an aunt's funeral. She hears town rumors about vampires. She suspects her other aunt and neighbor are involved with vampires.,Horror
2729.0,블랙 데스,2010,1h 42m,R,6.4, (54K),Christopher Smith,"Sean Bean, Eddie Redmayne, John Lynch","Set during the time of the first outbreak of bubonic plague in England, a young monk is given the task of learning the truth about reports of people being brought back to life in a small village.",Horror
2730.0,La corta notte delle bambole di vetro,1971,1h 37m,Not Rated,6.6, (4.1K),Aldo Lado,"Ingrid Thulin, Jean Sorel, Mario Adorf","An American journalist temporarily stationed in Central Europe searches for his new girlfriend, who has suddenly disappeared.",Horror
2731.0,The Crow,1994,1h 42m,18,7.5, (227K),Alex Proyas,"Brandon Lee, Rochelle Davis, Ernie Hudson","The night before his wedding, musician Eric Draven and his fiancée are brutally murdered by members of a violent gang. On the anniversary of their death, Eric rises from the grave and assumes the mantle of the Crow, a supernatural avenger.",Horror
2732.0,The Queen of Spades,1949,1h 35m,15,7.1, (2.7K),Thorold Dickinson,"Anton Walbrook, Edith Evans, Yvonne Mitchell",An army officer becomes obsessed with learning the secret to a card game for which an elderly countess sold her soul years earlier.,Horror
2733.0,The Haunted House,1921,21m,Unrated,6.9, (4K),Edward F. Cline,"Buster Keaton, Buster Keaton, Virginia Fox, Joe Roberts",A bank clerk ends up in a seemingly haunted house that is actually a thieves' hideout.,Horror
2734.0,Il mulino delle donne di pietra,1960,1h 36m,Approved,6.5, (2.4K),Giorgio Ferroni,"Pierre Brice, Scilla Gabel, Wolfgang Preiss","In 19th century Holland, a professor of fine arts and an unlicensed surgeon run a secret lab where the professor's ill daughter receives blood-transfusions from kidnapped female victims who posthumously become macabre art.",Horror
2735.0,피를 빠는 변태들,1976,1h 24m,Unrated,4.7, (6.6K),Joel M. Reed,"Seamus O'Brien, Viju Krem, Niles McMaster","In the Theatre of the Macabre in New York, Sardu and his assistants present a show involving the torture and mutilation of young women. The audience assumes it is just an act, but the torture is real, as are the deaths.",Horror
2736.0,Los sin nombre,1999,1h 42m,18,5.8, (8K),Jaume Balagueró,"Emma Vilarasau, Karra Elejalde, Tristán Ulloa","5 years after a mom's 6 y.o. girl is murdered, she gets a phone call from someone claiming to be the daughter. An ex cop and a reporter help. A secret group called The Nameless may be behind it all.",Horror
2737.0,Lady in White,1988,1h 53m,PG-13,6.6, (8.8K),Frank LaLoggia,"Lukas Haas, Len Cariou, Alex Rocco","An author tells the story of how, as a young boy growing up in a 1960s small town, he was haunted after witnessing the murder of a little girl.",Horror
2738.0,Ghost Ship,2002,1h 31m,15,5.6, (115K),Steve Beck,"Gabriel Byrne, Julianna Margulies, Ron Eldard","A salvage crew discovers a long-lost 1962 passenger ship floating lifeless in a remote region of the Bering Sea, and soon notices that its long-dead inhabitants may still be on board.",Horror
2739.0,Doctor X,1932,1h 16m,Unrated,6.4, (4.7K),Michael Curtiz,"Lionel Atwill, Fay Wray, Lee Tracy",A wisecracking New York reporter intrudes on a research scientist's quest to unmask The Moon Killer.,Horror
2740.0,The Burrowers,2008,1h 36m,R,5.7, (10K),J.T. Petty,"Clancy Brown, David Busse, Harley Coriz",In the Wild West a rescue party sets out to find a family of settlers that has vanished from their home under mysterious circumstances.,Horror
2741.0,Anaconda,1997,1h 29m,12,4.9, (119K),Luis Llosa,"Jennifer Lopez, Ice Cube, Jon Voight","A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",Horror
2742.0,Panna a netvor,1978,1h 31m,15,7.5, (2.2K),Juraj Herz,"Zdena Studenková, Vlastimil Harapes, Václav Voska","In this gothic rendition of the classic fairy tale, a merchant's youngest daughter is held prisoner by a mysterious winged beast.",Horror
2743.0,Dead & Breakfast,2004,1h 28m,R,5.7, (6.3K),Matthew Leutwyler,"Jeremy Sisto, Erik Palladino, Bianca Lawson",A night at a local bed and breakfast turns into a bloody supernatural fight to the death.,Horror
2744.0,Murders in the Rue Morgue,1932,1h 1m,Passed,6.3, (5.9K),Robert Florey,"Bela Lugosi, Sidney Fox, Leon Ames","A mad scientist seeks to mingle human blood with that of an ape, and resorts to kidnapping women for his experiments.",Horror
2745.0,Frogs,1972,1h 31m,PG,4.4, (8.4K),George McCowan,"Ray Milland, Sam Elliott, Joan Van Ark","A group of helpless victims celebrate a birthday on an island estate crawling with killer amphibians, birds, insects, and reptiles.",Horror
2746.0,Frankenstein and the Monster from Hell,1974,1h 35m,R,6.2, (4.7K),Terence Fisher,"Peter Cushing, Shane Briant, Madeline Smith",Baron Frankenstein works with a mental patient to reanimate the dead.,Horror
2747.0,The Car,1977,1h 36m,PG,6.2, (13K),Elliot Silverstein,"James Brolin, Kathleen Lloyd, John Marley","A small desert town is terrorized by a powerful, seemingly possessed car, and the local sheriff may be the only one who can stop it.",Horror
2748.0,Squirm,1976,1h 32m,PG,4.9, (6.8K),Jeff Lieberman,"Don Scardino, Patricia Pearcy, R.A. Dow","A storm causes some power lines to break and touch the ground, drawing millions of man-eating worms out of the earth, and into town where they quickly start munching on the locals.",Horror
2749.0,Innocent Blood,1992,1h 52m,18,6.2, (12K),John Landis,"Anne Parillaud, David Proval, Rocco Sisto","Marie is a vampire with a thirst for bad guys. When she fails to properly dispose of one of her victims, a violent mob boss, she bites off more than she can chew and faces a new, immortal danger.",Horror
2750.0,Red State,2011,1h 28m,18,6.1, (70K),Kevin Smith,"Michael Angarano, Deborah Aquila, Nicholas Braun","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.",Horror
2751.0,The Last Wave,1977,1h 46m,PG,6.9, (12K),Peter Weir,"Richard Chamberlain, Olivia Hamnett, David Gulpilil",A Sydney lawyer defends five Aboriginal Persons in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.,Horror
2752.0,Friday the 13th,2009,1h 37m,19,5.5, (124K),Marcus Nispel,"Jared Padalecki, Amanda Righetti, Derek Mears",A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,Horror
2753.0,Wishmaster,1997,1h 30m,18,5.9, (28K),Robert Kurtzman,"Angus Scrimm, Ari Barak, Jake McKinnon","A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth.",Horror
2754.0,The Pact,2012,1h 29m,15,5.7, (26K),Nicholas McCarthy,"Caity Lotz, Casper Van Dien, Mark Steger","As a woman struggles to come to grips with her past in the wake of her mother's death and the disappearance of her sister, an unsettling presence emerges in her childhood home.",Horror
2755.0,The Premature Burial,1962,1h 21m,Unrated,6.5, (5.3K),Roger Corman,"Ray Milland, Hazel Court, Richard Ney",Based on Edgar Allan Poe's story about a cataleptic Englishman obsessed with the fear of being buried alive.,Horror
2756.0,Byzantium,2012,1h 58m,R,6.5, (48K),Neil Jordan,"Saoirse Ronan, Barry Cassin, Gemma Arterton",Two mysterious women seek refuge at a rundown British seaside resort.,Horror
2757.0,La setta,1991,2h 5m,R,6.0, (4K),Michele Soavi,"Kelly Curtis, Herbert Lom, Mariangela Giordano","A lonely kindergarten teacher discovers a secret well in the basement of her house, and soon finds herself being followed by a murderous Satanic cult.",Horror
2758.0,The Bay,2012,1h 25m,R,5.7, (32K),Barry Levinson,"Nansi Aluka, Christopher Denham, Stephen Kunken",Chaos breaks out in a small Maryland town after an ecological disaster occurs.,Horror
2759.0,The Vault of Horror,1973,1h 27m,PG,6.5, (6.8K),Roy Ward Baker,"Dawn Addams, Tom Baker, Michael Craig",An anthology of five horror stories shared by five men trapped in the basement of an office building.,Horror
2760.0,Fatal Attraction,1987,1h 59m,18,6.9, (108K),Adrian Lyne,"Michael Douglas, Glenn Close, Anne Archer",A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,Horror
2761.0,The Black Room,1935,1h 8m,Approved,6.9, (2.7K),Roy William Neill,"Boris Karloff, Marian Marsh, Robert Allen","Ignoring an ancient prophecy, evil brother Gregor seeks to maintain his feudal power on his his Tyrolean estate by murdering and impersonating his benevolent younger twin.",Horror
2762.0,우주 전쟁,2005,1h 57m,12,6.6, (499K),Steven Spielberg,"Tom Cruise, Dakota Fanning, Miranda Otto",An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,Horror
2763.0,Final Destination 5,2011,1h 32m,18,5.9, (147K),Steven Quale,"Nicholas D'Agosto, Emma Bell, Miles Fisher",Death returns to claim the lucky survivors of a deadly bridge collapse in this fifth frightening installment in the series.,Horror
2764.0,Taxidermia,2006,1h 34m,Not Rated,6.8, (19K),György Pálfi,"Csaba Czene, István Gyuricza, Gina Moreno","Story about three generations of men: pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer.",Horror
2765.0,Haze,2005,49m,15,6.4, (3.3K),Shin'ya Tsukamoto,"Shin'ya Tsukamoto, Takahiro Murase, Takahiro Kandaka","A man wakes up to find himself locked in a cramped concrete maze of corridors, in which he can barely move. He doesn't remember why he is there or how he got there. He has a terrible stomach injury and is slowly bleeding to death.",Horror
2766.0,Dr. Phibes Rises Again,1972,1h 29m,PG,6.3, (7.7K),Robert Fuest,"Vincent Price, Robert Quarry, Valli Kemp","The vengeful doctor rises again, seeking the Scrolls of Life in an attempt to resurrect his deceased wife.",Horror
2767.0,A Ghost Story for Christmas,1971–1978,50m,15,7.2, (1.8K),Lawrence Gordon Clark,"Peter Vaughan, Clive Swift, Julian Herington","An archaeologist goes treasure hunting along the English coast in search of a lost, fabled crown that supposedly helps protect Great Britain against invasion, but uncovers something much more sinister.",Horror
2768.0,13 Ghosts,1960,1h 25m,15,6.1, (8.1K),William Castle,"Charles Herbert, Jo Morrow, Martin Milner",A family inherits a house with 12 ghosts who want a 13th.,Horror
2769.0,The Reptile,1966,1h 31m,Approved,6.1, (4.3K),John Gilling,"Noel Willman, Jennifer Daniel, Ray Barrett","In a Cornish village, various locals die from mysterious snake bites, but the coroner rules the deaths as heart attacks, until a family of newcomers starts an investigation.",Horror
2770.0,Gritos en la noche,1962,1h 30m,Approved,6.1, (1.9K),Jesús Franco,"Howard Vernon, Perla Cristal, Ricardo Valle","Dr. Orlof, a former prison doctor, abducts beautiful women from nightclubs and tries to use their skin to repair his daughter's fire-scarred face.",Horror
2771.0,Buffy the Vampire Slayer,1992,1h 26m,15,5.7, (53K),Fran Rubel Kuzui,"Kristy Swanson, Donald Sutherland, Paul Reubens",Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,Horror
2772.0,Masters of Horror,2005–2007,59m,TV-MA,7.5, (10K),John Carpenter,"Norman Reedus, Colin Foo, Udo Kier","With a torrid past that haunts him, a movie theatre owner is hired to search for the only existing print of a film so notorious that its single screening caused the viewers to become homicidally insane.",Horror
2773.0,Halloween II,2009,1h 45m,18,4.8, (63K),Rob Zombie,"Sheri Moon Zombie, Chase Wright Vanek, Scout Taylor-Compton","Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",Horror
2774.0,La Belle et la Bête,1946,1h 36m,All,7.9, (29K),Jean Cocteau,"René Clément, Jean Marais, Josette Day, Mila Parély","A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her.",Horror
2775.0,조디악,2007,2h 37m,15,7.7, (652K),David Fincher,"Jake Gyllenhaal, Mark Ruffalo, Anthony Edwards","Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",Horror
2776.0,Return of the Living Dead: Part II,1988,1h 29m,15,5.7, (23K),Ken Wiederhorn,"Michael Kenworthy, Thor Van Lingen, Jason Hogan","Curious kids unearth the barrels that previously helped revive the dead, which proves the second time's an undead charm.",Horror
2777.0,Chopping Mall,1986,1h 17m,R,5.6, (19K),Jim Wynorski,"Kelli Maroney, Tony O'Dell, Russell Todd","A group of young shopping mall employees stay behind for a late night party in one of the stores. When the mall goes on lock-down before they can get out, the robot security system malfunctions, and goes on a killing spree.",Horror
2778.0,Countess Dracula,1971,1h 33m,PG,5.9, (5.3K),Peter Sasdy,"Ingrid Pitt, Nigel Green, Sandor Elès","In 17th-century Hungary, elderly widow Countess Elisabeth Nádasdy maintains her misleading youthful appearance by bathing in the blood of virgins regularly supplied to her by faithful servant Captain Dobi.",Horror
2779.0,Kim Bok-nam salinsageonui jeonmal,2010,1h 55m,18,7.2, (19K),Cheol-soo Jang,"Seo Young-hee, Ji Seong-won, Min-ho Hwang","A woman subject to mental, physical and sexual abuse on a remote island seeks a way out.",Horror
2780.0,The Omega Man,1971,1h 38m,PG,6.4, (36K),Boris Sagal,"Charlton Heston, Anthony Zerbe, Rosalind Cash",Dr Robert Neville has developed an experimental vaccine which makes him the only immune survivor of a biological catastrophe. A gang of homicidal mutants blame science for their condition and attempt to kill him.,Horror
2781.0,The Wizard of Gore,1970,1h 35m,Not Rated,5.2, (4.3K),Herschell Gordon Lewis,"Ray Sager, Judy Cler, Wayne Ratay",A TV talk-show hostess and her boyfriend investigate a shady magician who has the ability to hypnotize and control the thoughts of people in order to stage gory on-stage illusions using his powers of mind bending.,Horror
2782.0,Santa's Slay,2005,1h 18m,R,5.4, (12K),David Steiman,"Bill Goldberg, Douglas Smith, Emilie de Ravin","Santa Claus is actually a demon who lost a bet with an angel, so he becomes the giver of toys and happiness. But when the bet is off, he returns to his evil ways.",Horror
2783.0,Patrick,1978,1h 52m,PG,6.2, (4.4K),Richard Franklin,"Susan Penhaligon, Robert Helpmann, Rod Mullinar",A young nurse who's just started working at a public clinic begins to suspect that a comatose young man may possess the powers of psychokinesis.,Horror
2784.0,The Devil's Advocate,1997,2h 24m,18,7.5, (433K),Taylor Hackford,"Keanu Reeves, Al Pacino, Charlize Theron",An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.,Horror
2785.0,Ghost Story,1981,1h 50m,R,6.3, (11K),John Irvin,"Fred Astaire, Melvyn Douglas, Douglas Fairbanks Jr.","Two generations of men find themselves haunted by the presence of a spectral woman. When the son of one of the elderly men returns to his hometown after his brother's mysterious death, they attempt to unravel her story.",Horror
2786.0,Juan de los muertos,2011,1h 32m,Not Rated,6.4, (11K),Alejandro Brugués,"Alexis Díaz de Villegas, Jorge Molina, Andros Perugorría",A group of slackers face an army of zombies. The Cuban government and media claim the living dead are dissidents revolting against the government.,Horror
2787.0,Jack Frost,1998,1h 41m,12,5.5, (43K),Troy Miller,"Michael Keaton, Kelly Preston, Joseph Cross","A father who can't keep his promises is killed in a car accident. One year later, he returns as a snowman who has the final chance to put things right with his son before he is gone forever.",Horror
2788.0,Body Snatchers,1993,1h 27m,15,6.0, (23K),Abel Ferrara,"Terry Kinney, Meg Tilly, Gabrielle Anwar",A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.,Horror
2789.0,Lord of Illusions,1995,1h 49m,18,6.0, (21K),Clive Barker,"J. Trevor Edmond, Daniel von Bargen, Kevin J. O'Connor",A private detective guards an illusionist's beautiful Wife.,Horror
2790.0,Das Wachsfigurenkabinett,1924,1h 47m,Not Rated,6.6, (2.5K),Leo Birinsky,"Paul Leni, Emil Jannings, Conrad Veidt, Werner Krauss",A wax museum hires a writer to give the sculptures stories. The writer imagines himself and the museum owner's daughter in the stories.,Horror
2791.0,Willard,1971,1h 35m,PG,6.2, (6.3K),Daniel Mann,"Bruce Davison, Sondra Locke, Elsa Lanchester","A social misfit uses his only friends, his pet rats, to exact revenge on his tormentors.",Horror
2792.0,Fascination,1979,1h 20m,Not Rated,6.0, (4K),Jean Rollin,"Franca Maï, Brigitte Lahaie, Jean-Marie Lemaire","A runaway criminal breaks into an eerie chateau, taking its two frightened chambermaids hostage. As night falls, a group of mysterious aristocratic women arrive and the criminal begins to realize the women are hiding a sinister secret.",Horror
2793.0,Absentia,2011,1h 27m,R,5.8, (21K),Mike Flanagan,"Katie Parker, Courtney Bell, Dave Levine","A woman and her sister begin to link a mysterious tunnel to a series of disappearances, including that of her own husband.",Horror
2794.0,Tales from the Darkside: The Movie,1990,1h 33m,15,6.2, (21K),John Harrison,"Debbie Harry, David Forrester, Matthew Lawrence","To stall a witch plotting to eat him, a boy reads her horror tales dealing with a collegian's resurrection of a mummy, a murderous cat, and an artist's pact with a gargoyle.",Horror
2795.0,The Keep,1983,1h 36m,R,5.7, (16K),Michael Mann,"Scott Glenn, Alberta Watson, Jürgen Prochnow",Nazis are forced to turn to a Jewish historian for help in battling the ancient demon they have inadvertently freed from its prison.,Horror
2796.0,Un chien andalou,1929,16m,Not Rated,7.6, (56K),Luis Buñuel,"Pierre Batcheff, Simone Mareuil, Luis Buñuel","Luis Buñuel and Salvador Dalí present 16 minutes of bizarre, surreal imagery.",Horror
2797.0,The Ghost of Frankenstein,1942,1h 7m,Approved,6.1, (7.8K),Erle C. Kenton,"Cedric Hardwicke, Lon Chaney Jr., Ralph Bellamy",Dr. Frankenstein's plans to replace the brain of his monster are hijacked by his scheming and malevolent assistant Ygor.,Horror
2798.0,Hell Night,1981,1h 41m,R,5.6, (9.6K),Tom DeSimone,"Linda Blair, Vincent Van Patten, Peter Barton","Four college fraternity and sorority pledges spend the night in a deserted old mansion as part of a hazing ritual during hell night, where they are stalked by the only survivor of a family massacre from the mansion's sordid past.",Horror
2799.0,로즈 레드,2002,3 eps,15,6.7, (29K),Nancy Travis,"Matt Keeslar, Kimberly J. Brown","A college professor and a team of psychics investigate an old abandoned house at the request of the man who has inherited it. They stay in the mansion, but unleash a terrifying force that threatens to destroy them all.",Horror
2800.0,The Kiss of the Vampire,1963,1h 28m,Approved,6.2, (4.3K),Don Sharp,"Clifford Evans, Edward de Souza, Noel Willman","When car trouble strands a honeymooning couple in a small Southern European village, an aristocratic family in the area reaches out to help them with sinister consequences.",Horror
2801.0,De vierde man,1983,1h 42m,18,7.1, (9.1K),Paul Verhoeven,"Jeroen Krabbé, Renée Soutendijk, Thom Hoffman",A man who has been having visions of an impending danger begins an affair with a woman who may lead him to his doom.,Horror
2802.0,Vampyros Lesbos,1971,1h 29m,Unrated,5.3, (5.7K),Jesús Franco,"Soledad Miranda, Dennis Price, Paul Muller","In Turkey, a lesbian vampire - who uses an erotic nightclub act to find new victims - lures a lawyer to her private island under the pretense of resolving an inheritance issue.",Horror
2803.0,The Skeleton Dance,1929,6m,Approved,7.6, (7.2K),Walt Disney,"Sylvester Stallone, Talia Shire, Burt Young","The clock strikes midnight, the bats fly from the belfry, a dog howls at the full moon, and two black cats fight in the cemetery: a perfect time for four skeletons to come out and dance a bit.",Horror
2804.0,Doghouse,2009,1h 29m,Not Rated,6.0, (23K),Jake West,"Danny Dyer, Noel Clarke, Emil Marwa","A group of men, heading to a remote village to help one of their friends get over his divorce, soon discover that all the women have been infected with a virus that makes them man-hating cannibals.",Horror
2805.0,The Last House on Dead End Street,1973,1h 18m,R,5.0, (2.5K),Roger Watkins,"Roger Watkins, Ken Fisher, Bill Schlageter","After being released from prison, a young gangster with a chip on his shoulder decides to punish society by making snuff films.",Horror
2806.0,Neco z Alenky,1988,1h 26m,Not Rated,7.4, (15K),Jan Svankmajer,"Kristýna Kohoutová, Camilla Power",A surrealistic revision of Alice in Wonderland.,Horror
2807.0,The Sacrament,2013,1h 39m,R,6.1, (23K),Ti West,"Joe Swanberg, AJ Bowen, Kentucker Audley","A news team trails a man as he travels into the world of Eden Parish to find his missing sister, where it becomes apparent that this paradise may not be as it seems.",Horror
2808.0,Cat's Eye,1985,1h 34m,15,6.3, (30K),Lewis Teague,"Drew Barrymore, James Woods, Alan King",A stray cat guides us through each tale in this Stephen King-based anthology horror film.,Horror
2809.0,Madman,1981,1h 28m,R,5.1, (7.6K),Joe Giannone,"Gaylen Ross, Tony Nunziata, Harriet Bass",A legendary psychopathic murderer stalks a summer camp.,Horror
2810.0,Hangover Square,1945,1h 17m,Approved,7.3, (4.4K),John Brahm,"Laird Cregar, Linda Darnell, George Sanders",A promising classical musician finds his life poisoned by a music hall dancer -- and by the strange gaps in his memory.,Horror
2811.0,Mother's Day,1980,1h 31m,Unrated,5.3, (6.9K),Charles Kaufman,"Tiana Pierce, Nancy Hendrickson, Deborah Luce",Two brothers kidnap and brutalize three women for the pleasure of their demented mother.,Horror
2812.0,Invaders from Mars,1953,1h 18m,Approved,6.2, (10K),William Cameron Menzies,"Helena Carter, Arthur Franz, Jimmy Hunt",A young boy learns that space aliens are taking over the minds of earthlings.,Horror
2813.0,Monkey Shines,1988,1h 53m,R,6.2, (14K),George A. Romero,"Jason Beghe, John Pankow, Kate McNeil",A paralyzed man's friend gives him a smart monkey.,Horror
2814.0,Death Proof,2007,2h 7m,18,7.0, (329K),Quentin Tarantino,"Kurt Russell, Zoë Bell, Rosario Dawson","Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.",Horror
2815.0,La morte vivante,1982,1h 30m,Not Rated,5.8, (2.8K),Jean Rollin,"Marina Pierro, Françoise Blanchard, Mike Marshall","A toxic spill revives a beautiful, dead heiress who, with the help of her childhood friend, must quench her insatiable thirst for blood.",Horror
2816.0,Fright Night,2011,1h 46m,18,6.4, (118K),Craig Gillespie,"Anton Yelchin, Colin Farrell, Toni Collette","When a new neighbor moves in next door, a young man discovers that he is an ancient vampire who preys on the community.",Horror
2817.0,Don't Go in the House,1979,1h 22m,R,5.6, (5.7K),Joseph Ellison,"Dan Grimaldi, Charles Bonet, Bill Ricci",A disturbed young man who was burned as a child by his sadistic mother stalks women with a flamethrower.,Horror
2818.0,The Reflecting Skin,1990,1h 36m,R,6.7, (10K),Philip Ridley,"Viggo Mortensen, Lindsay Duncan, Jeremy Cooper","In the 1950s, a young boy living with his troublesome family in rural USA fantasizes that a neighboring widow is actually a vampire, responsible for a number of disappearances in the area.",Horror
2819.0,The Lodger: A Story of the London Fog,1927,1h 32m,15,7.3, (15K),Alfred Hitchcock,"June Tripp, Ivor Novello, Marie Ault",A landlady suspects that her new lodger is the madman killing women in London.,Horror
2820.0,Los cronocrímenes,2007,1h 32m,15,7.1, (74K),Nacho Vigalondo,"Karra Elejalde, Candela Fernández, Bárbara Goenaga",A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,Horror
2821.0,The Raven,1963,1h 26m,G,6.5, (15K),Roger Corman,"Vincent Price, Peter Lorre, Boris Karloff","A magician, who has been turned into a raven, turns to a former sorcerer for help.",Horror
2822.0,Hanyeo,1960,1h 49m,15,7.2, (6.4K),Kim Ki-young,"Kim Jin-kyu, Jeung-nyeo Ju, Eun-shim Lee",A composer and his wife are thrown into turmoil when a housemaid becomes more than they bargained for.,Horror
2823.0,Dementia 13,1963,1h 15m,Unrated,5.7, (9.9K),Francis Ford Coppola,"William Campbell, Luana Anders, Bart Patton",Ax murders follow a heart attack at an Irish castle full of mourners.,Horror
2824.0,Banpaia hantâ D,2000,1h 43m,15,7.7, (40K),Yoshiaki Kawajiri,"Andrew Philpot, John Rafter Lee, Pamela Adlon","A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family.",Horror
2825.0,The Dead,2010,1h 45m,18,5.7, (9.9K),Howard J. Ford,"Jonathan Ford, Rob Freeman, Prince David Osei, David Dontoh","An American mercenary, the sole survivor of a plane crash, has to run the gauntlet across Africa, battling with the living dead.",Horror
2826.0,Bat sin fan dim: Yan yuk cha siu bau,1993,1h 36m,Unrated,6.8, (5.1K),Danny Lee,"Herman Yau, Anthony Chau-Sang Wong, Danny Lee, Emily Kwan","Macau cops begin to suspect a man running a pork buns restaurant of murder, after tracing the origin of a case full of chopped up human remains that washed ashore, which leads them to him.",Horror
